epoch,train_loss,train_auc,val_loss,val_auc,val_accuracy,monotonicity_violation_rate,negative_gain_rate,bounds_violation_rate,mastery_correlation,gain_correlation,main_loss_share,constraint_loss_share,alignment_loss_share,lag_loss_share,retention_loss_share
1,0.5379500629988359,0.677956528822259,0.5215114428072559,0.7072663970991618,0.7481435342436423,0.0,0.0,0.0,0.15724881001006824,0.055963194843236114,0.9961969410989683,0.003803055165124318,-0.0014503798129673784,0.0,0.0
2,0.5167028466963397,0.7133329817991777,0.5145728630678994,0.7177495716274883,0.7519975863512054,0.0,0.0,0.0,0.15415261444384323,0.015932357081152867,1.0077437481663611,-0.007743747149865442,-0.00863307953219624,0.0,0.0
3,0.5047759444602413,0.7252976923352595,0.5113195217385584,0.7222639950722327,0.7532433405677914,0.0,0.0,0.0,0.1588217861376368,-0.007644659483307439,1.017018028700159,-0.0170180292136939,-0.017873580819245193,0.0,0.0
4,0.4946366780162475,0.7335663081420989,0.5101465607176021,0.7239592593888151,0.7541289939561455,0.0,0.0,0.0,0.15160726879343248,-0.0053984914445593625,1.0271274187955644,-0.027127416635601073,-0.028001918349814574,0.0,0.0
5,0.4848376704003527,0.7403550770941191,0.510167482556129,0.7243324911670221,0.7538467527664503,0.0,0.0,0.0,0.15064626518765353,0.0006681914737267571,1.0385477218605899,-0.03854772094772887,-0.03945523113767573,0.0,0.0
6,0.47414263681426566,0.7466847840084045,0.5116156084196908,0.7230766497746216,0.753564511576755,0.0,0.0,0.0,0.1471501926005833,0.022200373953414274,1.052843116378686,-0.05284311040618409,-0.05376922918977196,0.0,0.0
7,0.4609660910818861,0.7541121618655613,0.5144936971518458,0.7199597952667052,0.7519294591674858,0.0,0.0,0.0,0.1413001985439044,0.017924100048374546,1.0714613786424112,-0.07146138073834989,-0.07246403072716862,0.0,0.0
8,0.4464712899583609,0.7612405154652747,0.5190477419872673,0.7154596805852703,0.7497980515625456,0.0,0.0,0.0,0.1413194252904752,0.028464518979903528,1.094410123385132,-0.0944101229750998,-0.09549429295076872,0.0,0.0
9,0.4481882695398182,0.7705514120297429,0.5245111931343468,0.7101073770051647,0.747004837030044,0.0,0.0,0.0,0.13614414651036566,0.03139589876888862,1.0742462225297424,-0.07424621889631994,-0.07535268446819722,0.0,0.0
10,0.43814193322250883,0.7800158078589672,0.5326544934389542,0.7033628756315762,0.7429756007357736,0.0,0.0,0.0,0.1358709871924305,0.03938086795503927,1.0814708471857646,-0.08148785258178037,-0.08267031019313403,0.0,1.698596437263764e-05
11,0.4378956015863567,0.7902669738804768,0.5436127343956305,0.695567650591064,0.7394816494564423,0.0,0.0,0.0,0.13589159946191423,0.03770326144503872,1.0617621361359464,-0.061779627228287344,-0.06138846744712939,-0.0016127451469733086,1.7497503797903045e-05
12,0.42017461073830953,0.8065271649178423,0.5606540228639331,0.6878282322890162,0.74178824124809,0.0,0.0,0.0,0.12729437981006414,0.04709086165426025,1.0721802373041434,-0.07220080306762588,-0.06824192570185396,-0.005339126242931304,2.054521591886105e-05
