epoch,train_loss,valid_auc,valid_acc,train_l_sup,train_l_ref,train_l_init,train_l_rate,train_l_rasch,train_l_gap,train_l_student
1,0.846973388012781,0.6806666531962311,0.6356093918526508,0.6585046342133092,0.016624283843806813,0.03963927749942876,0.23978572599584455,0.0017072333915469546,0.0,0.0
2,0.8131120397647275,0.6851371863769171,0.6372410741447496,0.6368684171375506,0.012987548618444375,0.03949046012462504,0.2392646661651398,0.007027412077323312,1.3364262399374552e-05,1.336504582078695e-05
3,0.8075728984718951,0.6859667039167334,0.6354987693243729,0.6335601129910796,0.012425429232063748,0.039337680257172034,0.23874033991245322,0.015253471343645028,5.023858743481382e-05,5.0449680462146974e-05
4,0.8052358129663331,0.6866925950992481,0.635858292541276,0.6325083912680655,0.012155821768655664,0.03918251105646832,0.2382084462343172,0.027739491579788073,0.00011122666875876131,0.00011199669686556306
5,0.8026265928978895,0.6887083323464083,0.6387897895406399,0.6309974244506207,0.011944375178288846,0.03902624993084712,0.2376753513810465,0.04546138661957923,0.0001966800454760059,0.0001984956325031817
6,0.8009678587479534,0.6895834234913084,0.6400896042479051,0.630391206497241,0.01174705746095805,0.0388695071892818,0.23714404281210819,0.0680535745230459,0.00030669011868580823,0.00031025093492297897
7,0.7994938095682862,0.6904673422890991,0.6403108493044608,0.6297707246778083,0.011610642740769046,0.03871259248165979,0.23661640347640708,0.09592357863272939,0.0004417354502948001,0.0004475055812647389
8,0.7974893656742449,0.6914353393984586,0.6408363063137809,0.628807698155328,0.011416126885229633,0.038555571316299456,0.23609315429899388,0.12954632547639666,0.0006024139348439695,0.0006102523600150432
9,0.7962107905690458,0.6921956063730479,0.6418595647003512,0.6281727933740532,0.011343524835648992,0.0383985350672528,0.23557379381010005,0.16940772728551,0.0007876649532201034,0.0007987800054252148
10,0.7947192239246287,0.6928848270665571,0.6414170745872397,0.6274593134341624,0.011229147735450948,0.03824163995384722,0.23505847152045062,0.21699437570004237,0.0009984831447668728,0.001013084598872367
11,0.7938750881406207,0.693908705436408,0.6429104787189911,0.6271640711539822,0.01118470307084776,0.03808490814101094,0.234547915585913,0.2702294084287825,0.001233136662492706,0.001252932296622367
12,0.7929968091536087,0.6949451045351496,0.6432146906717553,0.6269028669907543,0.011118813196108454,0.03792840092333669,0.23404118527701206,0.33390210959173383,0.0014946823828809318,0.0015187851219837154
13,0.7917608596354717,0.6950296186851288,0.64296578998313,0.6260432933583461,0.01112647137294213,0.03777200731214926,0.23353842820673595,0.40873911799419493,0.0017818563972555456,0.0018101940485870554
14,0.7904276535314396,0.6963011502961498,0.644376227218673,0.6254546961008476,0.011020469523611524,0.03761588784510068,0.23303892729342762,0.4946776160172054,0.0020951230877212118,0.0021274294260711897
15,0.7893916659896779,0.6970614588524956,0.644846372963854,0.6249918355957943,0.010966792835720949,0.037460026216808426,0.23254173499743439,0.598326230332965,0.002434105337930045,0.0024710586543993224
16,0.7885772643466099,0.6979965832732734,0.6453994856052435,0.6247956418141414,0.010898888998088382,0.03730446995328931,0.23204648472137265,0.7156051603101549,0.002798778714523429,0.002840762156882279
17,0.7875690215070063,0.6985548753362001,0.6469205453690644,0.6242728444589016,0.010871373826549166,0.03714937205174283,0.23155258031773618,0.8565767279693058,0.003187263306851188,0.003236619345400305
18,0.78678370619626,0.6992853666930314,0.647307724218037,0.6241158043927867,0.010799541315507321,0.03699461776543126,0.23106069231982218,1.016252340305419,0.0036010946191492536,0.003658568375699577
