student_id,skill_id,idkt_rate,bkt_rate
1755,57,0.4664495885372162,0.07004771381616592
1755,57,0.4664495885372162,0.07004771381616592
1755,57,0.4664495885372162,0.07004771381616592
1755,57,0.4664495885372162,0.07004771381616592
1755,57,0.4664495885372162,0.07004771381616592
1755,57,0.4664495885372162,0.07004771381616592
1755,57,0.4664495885372162,0.07004771381616592
1755,57,0.4664495885372162,0.07004771381616592
1755,57,0.4664495885372162,0.07004771381616592
1755,57,0.4664495885372162,0.07004771381616592
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
1755,0,0.4640701413154602,0.04990701004862785
