student_id,skill_id,idkt_im,bkt_im
590,62,0.6756953001022339,0.6789755821228027
590,62,0.6757698059082031,0.6789755821228027
590,62,0.6757814884185791,0.6789755821228027
590,62,0.6750676035881042,0.6789755821228027
590,62,0.6748690009117126,0.6789755821228027
590,62,0.6756147146224976,0.6789755821228027
590,62,0.6756600141525269,0.6789755821228027
590,62,0.6755616664886475,0.6789755821228027
590,62,0.6749001741409302,0.6789755821228027
590,62,0.675390362739563,0.6789755821228027
590,62,0.6753585934638977,0.6789755821228027
590,62,0.6750065088272095,0.6789755821228027
590,62,0.6753829121589661,0.6789755821228027
590,62,0.6753212213516235,0.6789755821228027
590,10,0.8273338079452515,0.832692563533783
590,10,0.8260238766670227,0.832692563533783
590,10,0.8297154903411865,0.832692563533783
590,10,0.8285915851593018,0.832692563533783
587,1,0.7276417016983032,0.7323761582374573
587,1,0.7269986867904663,0.7323761582374573
587,1,0.7276942729949951,0.7323761582374573
587,1,0.7272143363952637,0.7323761582374573
587,1,0.7275718450546265,0.7323761582374573
587,1,0.7275269031524658,0.7323761582374573
587,1,0.7274730205535889,0.7323761582374573
587,1,0.7277907133102417,0.7323761582374573
491,15,0.6234945058822632,0.6307346224784851
491,15,0.6233649849891663,0.6307346224784851
491,15,0.6233701705932617,0.6307346224784851
491,14,0.45190346240997314,0.44874107837677
491,14,0.4522225856781006,0.44874107837677
491,14,0.45178288221359253,0.44874107837677
491,14,0.4533405303955078,0.44874107837677
491,14,0.4517751634120941,0.44874107837677
491,14,0.4519396722316742,0.44874107837677
491,14,0.4537505507469177,0.44874107837677
260,57,0.8832138776779175,0.8862809538841248
260,57,0.8831524848937988,0.8862809538841248
260,57,0.8832157254219055,0.8862809538841248
260,57,0.8824207186698914,0.8862809538841248
260,57,0.8829455375671387,0.8862809538841248
260,57,0.8832804560661316,0.8862809538841248
260,57,0.8829160332679749,0.8862809538841248
260,57,0.8832900524139404,0.8862809538841248
260,57,0.8830755352973938,0.8862809538841248
260,57,0.8828974962234497,0.8862809538841248
260,57,0.8833664655685425,0.8862809538841248
260,57,0.8831306099891663,0.8862809538841248
260,48,0.5660736560821533,0.572249710559845
205,52,0.6200032234191895,0.6272526383399963
205,51,0.858328640460968,0.8590279817581177
205,52,0.6202516555786133,0.6272526383399963
205,51,0.8594410419464111,0.8590279817581177
205,52,0.619753897190094,0.6272526383399963
205,51,0.8591967225074768,0.8590279817581177
205,52,0.6199966073036194,0.6272526383399963
205,45,0.557619035243988,0.5636928677558899
205,57,0.8831210732460022,0.8862809538841248
205,57,0.8831159472465515,0.8862809538841248
205,57,0.8830491900444031,0.8862809538841248
205,57,0.8824858069419861,0.8862809538841248
205,57,0.8831396698951721,0.8862809538841248
252,57,0.8832404613494873,0.8862809538841248
252,57,0.8827922344207764,0.8862809538841248
252,57,0.8829547762870789,0.8862809538841248
252,57,0.8827842473983765,0.8862809538841248
252,57,0.8831493258476257,0.8862809538841248
252,57,0.8828854560852051,0.8862809538841248
252,37,0.7385790944099426,0.7446374893188477
252,37,0.7388821244239807,0.7446374893188477
252,37,0.738633930683136,0.7446374893188477
252,37,0.7377737760543823,0.7446374893188477
252,38,0.5742284059524536,0.5792150497436523
252,38,0.5740182995796204,0.5792150497436523
252,38,0.5738756060600281,0.5792150497436523
252,42,0.48125237226486206,0.48700809478759766
252,37,0.7387531995773315,0.7446374893188477
252,38,0.5740506052970886,0.5792150497436523
252,38,0.5743408799171448,0.5792150497436523
252,38,0.5741615891456604,0.5792150497436523
252,38,0.5741421580314636,0.5792150497436523
252,38,0.5747554898262024,0.5792150497436523
252,7,0.9352191686630249,0.9349534511566162
252,34,0.8503220081329346,0.8552659749984741
252,34,0.8508119583129883,0.8552659749984741
252,34,0.8512683510780334,0.8552659749984741
252,34,0.8520062565803528,0.8552659749984741
252,62,0.675512433052063,0.6789755821228027
252,62,0.6756308078765869,0.6789755821228027
252,62,0.6751782894134521,0.6789755821228027
252,62,0.6756657361984253,0.6789755821228027
252,62,0.6755616664886475,0.6789755821228027
252,62,0.6754921078681946,0.6789755821228027
252,63,0.6730230450630188,0.6814741492271423
252,63,0.6732501983642578,0.6814741492271423
252,63,0.6732644438743591,0.6814741492271423
252,63,0.6730113625526428,0.6814741492271423
252,64,0.5955275893211365,0.600986897945404
252,63,0.67324298620224,0.6814741492271423
252,64,0.5953535437583923,0.600986897945404
252,63,0.6730602979660034,0.6814741492271423
252,63,0.6732099652290344,0.6814741492271423
252,63,0.6731679439544678,0.6814741492271423
597,26,0.5850022435188293,0.594261646270752
597,26,0.5850193500518799,0.594261646270752
597,26,0.5850192904472351,0.594261646270752
597,26,0.584991455078125,0.594261646270752
595,10,0.8256738185882568,0.832692563533783
595,10,0.8310030102729797,0.832692563533783
57,53,0.6336241960525513,0.6426659226417542
57,44,0.8464937806129456,0.8488012552261353
57,45,0.557212233543396,0.5636928677558899
57,44,0.8463878035545349,0.8488012552261353
57,53,0.6337435841560364,0.6426659226417542
57,44,0.84670490026474,0.8488012552261353
57,53,0.6335503458976746,0.6426659226417542
57,44,0.8467133045196533,0.8488012552261353
57,45,0.5570734143257141,0.5636928677558899
57,44,0.8461606502532959,0.8488012552261353
57,45,0.5575501918792725,0.5636928677558899
57,44,0.8466331362724304,0.8488012552261353
57,53,0.6336513161659241,0.6426659226417542
57,44,0.8460092544555664,0.8488012552261353
57,45,0.5577448606491089,0.5636928677558899
57,49,0.6799829006195068,0.6833980679512024
57,44,0.8462783694267273,0.8488012552261353
57,45,0.5574090480804443,0.5636928677558899
57,44,0.8462886810302734,0.8488012552261353
57,45,0.557397186756134,0.5636928677558899
57,44,0.8464704751968384,0.8488012552261353
57,45,0.5572285652160645,0.5636928677558899
57,44,0.8462520241737366,0.8488012552261353
57,45,0.5574408769607544,0.5636928677558899
57,44,0.8467203974723816,0.8488012552261353
57,53,0.6335383653640747,0.6426659226417542
57,57,0.883125364780426,0.8862809538841248
57,57,0.8829560875892639,0.8862809538841248
57,57,0.8831191062927246,0.8862809538841248
57,57,0.8828991055488586,0.8862809538841248
57,57,0.8827891945838928,0.8862809538841248
57,57,0.8827295303344727,0.8862809538841248
57,57,0.882785439491272,0.8862809538841248
57,57,0.8827922344207764,0.8862809538841248
57,57,0.8830564618110657,0.8862809538841248
57,48,0.5657852292060852,0.572249710559845
57,48,0.5661869645118713,0.572249710559845
57,48,0.5657426118850708,0.572249710559845
57,48,0.5659955739974976,0.572249710559845
57,48,0.5657067894935608,0.572249710559845
57,48,0.5657268762588501,0.572249710559845
57,48,0.5659000873565674,0.572249710559845
57,48,0.5660078525543213,0.572249710559845
57,48,0.5657772421836853,0.572249710559845
57,48,0.5658538341522217,0.572249710559845
105,9,0.6115474700927734,0.6191151142120361
105,9,0.6116526126861572,0.6191151142120361
105,9,0.6120100617408752,0.6191151142120361
105,9,0.6112404465675354,0.6191151142120361
105,9,0.6118156313896179,0.6191151142120361
105,23,0.6424387693405151,0.6496595740318298
105,23,0.64231938123703,0.6496595740318298
105,23,0.6422483921051025,0.6496595740318298
105,23,0.6422703266143799,0.6496595740318298
105,23,0.6422612071037292,0.6496595740318298
105,23,0.6424720883369446,0.6496595740318298
105,23,0.6422981023788452,0.6496595740318298
105,23,0.6422695517539978,0.6496595740318298
105,23,0.6424698829650879,0.6496595740318298
105,23,0.6421414017677307,0.6496595740318298
105,23,0.6424720287322998,0.6496595740318298
105,23,0.6419010162353516,0.6496595740318298
105,23,0.6421167850494385,0.6496595740318298
105,23,0.6422603726387024,0.6496595740318298
105,23,0.6418761610984802,0.6496595740318298
105,31,0.6123155355453491,0.6210241913795471
105,46,0.732509970664978,0.7360897064208984
105,47,0.6483266949653625,0.6568782329559326
105,20,0.42234861850738525,0.4177359342575073
105,31,0.6124560832977295,0.6210241913795471
105,46,0.7300049662590027,0.7360897064208984
105,15,0.6230432391166687,0.6307346224784851
105,31,0.6125216484069824,0.6210241913795471
105,46,0.7320685386657715,0.7360897064208984
105,15,0.6234479546546936,0.6307346224784851
105,31,0.6125593781471252,0.6210241913795471
105,46,0.7319541573524475,0.7360897064208984
105,15,0.6234342455863953,0.6307346224784851
105,31,0.6088898181915283,0.6210241913795471
105,46,0.7349365949630737,0.7360897064208984
105,47,0.6450833678245544,0.6568782329559326
105,20,0.42921552062034607,0.4177359342575073
105,31,0.612040102481842,0.6210241913795471
105,46,0.7328658103942871,0.7360897064208984
105,47,0.6481053829193115,0.6568782329559326
105,20,0.4227185547351837,0.4177359342575073
105,31,0.61260586977005,0.6210241913795471
105,46,0.7317124605178833,0.7360897064208984
105,15,0.6234278082847595,0.6307346224784851
105,31,0.6123010516166687,0.6210241913795471
105,46,0.7293021082878113,0.7360897064208984
105,15,0.6227160692214966,0.6307346224784851
105,31,0.6126618981361389,0.6210241913795471
105,46,0.7313671112060547,0.7360897064208984
105,47,0.6486815214157104,0.6568782329559326
105,20,0.4221254587173462,0.4177359342575073
105,31,0.6125978231430054,0.6210241913795471
105,46,0.731745719909668,0.7360897064208984
105,15,0.6234287023544312,0.6307346224784851
105,31,0.6122487187385559,0.6210241913795471
105,46,0.7326030135154724,0.7360897064208984
105,47,0.6482962965965271,0.6568782329559326
105,20,0.42243850231170654,0.4177359342575073
105,31,0.6125092506408691,0.6210241913795471
105,46,0.7320968508720398,0.7360897064208984
105,15,0.6234479546546936,0.6307346224784851
105,31,0.6123407483100891,0.6210241913795471
105,46,0.7324656844139099,0.7360897064208984
105,47,0.6483411192893982,0.6568782329559326
105,20,0.42231643199920654,0.4177359342575073
105,31,0.6125564575195312,0.6210241913795471
105,46,0.7319677472114563,0.7360897064208984
105,47,0.648491382598877,0.6568782329559326
105,20,0.4221166670322418,0.4177359342575073
105,31,0.6126036047935486,0.6210241913795471
105,46,0.7306039929389954,0.7360897064208984
