student_id,skill_id,idkt_im,bkt_im
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,62,0.49072572588920593,0.632827877998352
3675,10,0.5119503736495972,0.7909291386604309
3675,10,0.5119503736495972,0.7909291386604309
3675,10,0.5119503736495972,0.7909291386604309
3675,10,0.5119503736495972,0.7909291386604309
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
3675,0,0.5239172577857971,0.59836745262146
