epoch,train_loss,valid_auc,valid_acc,train_l_sup,train_l_ref,train_l_init,train_l_rate,train_l_rasch,train_l_gap,train_l_student
1,0.4970598972374731,0.8642231762130496,0.8306593740504405,0.4970598313490566,0.044857037500763426,0.049623124016846515,0.22580828341640458,0.00658880416961679,1.8807570421687714e-08,1.8786279516141187e-08
2,0.37207556107074513,0.8889713720820308,0.8460650258280158,0.37207517579092086,0.08542267598059712,0.04962470377477368,0.2258064401771753,0.038480517777557274,2.3872648946090354e-05,2.3592859940194734e-05
3,0.3437216920863903,0.8975589540792104,0.8502035855363111,0.34372067181579646,0.09616796657138942,0.04962472701222192,0.22580589488405528,0.10188216662832669,6.99457425665115e-05,7.494971370241339e-05
4,0.3296147788868535,0.9030847620672942,0.853606806441811,0.32961274098234666,0.1006771919070458,0.049624635902487835,0.22580642414337695,0.20351090282201767,0.00014192775898311306,0.00013762627695170374
5,0.3210129774606192,0.9064285635291922,0.8556730477058645,0.3210095139996925,0.10287965028261652,0.04962435412521748,0.22580705229756753,0.34586298709013025,0.00024235068038399972,0.00024076155134433958
6,0.31593702333320106,0.9085827450033888,0.8566028562746886,0.315931714373207,0.10445181782148322,0.04962381680446376,0.22580800163049444,0.530147849297037,0.0003673820902637387,0.00038078317819020656
7,0.312982030741793,0.9099576002665108,0.857569127924643,0.3129742346540612,0.10534747659551855,0.04962348899107517,0.2258081708144478,0.7784961595827219,0.0005471552940434776,0.0005654733528843986
8,0.3106480513108318,0.9111381525584089,0.8579884533576421,0.31063703126253145,0.10599915713680033,0.049623347319213015,0.2258083034653713,1.1005006444697478,0.0007458390865227853,0.0007583647921838208
9,0.30856710814193844,0.9123235008686471,0.8586630203585537,0.30855196966261694,0.10665525496006012,0.04962286519800096,0.22580841121538822,1.5118591165056035,0.0009728094449442602,0.0010160518479319668
10,0.3065011351791123,0.913301626218749,0.8594469766028563,0.30648081096680696,0.10706082929153832,0.0496220120150368,0.22580804666600054,2.029874787038686,0.0012489117560813166,0.001297583545163768
11,0.3044667386765723,0.9143307728958165,0.8598116074141599,0.3044400691695653,0.1076233764084018,0.04962159689603203,0.22580837340304416,2.6637964735225754,0.0015854884737304278,0.0015687902145591394
12,0.3028260670562878,0.9153497945372968,0.8606563354603464,0.30279176107149347,0.10796892293253724,0.04962135511323042,0.22580877742823025,3.4267455509730746,0.0019693851099130983,0.0018836646887226676
13,0.30080664938741464,0.916537191089977,0.8613248252810696,0.3007632400339415,0.10852148064545222,0.049620753175404965,0.22580836228223117,4.336317787365037,0.0023904204456496755,0.0022272532556339036
14,0.29850513031954273,0.917996570544209,0.8619264661197205,0.29845103453495925,0.10905289345858049,0.04962037851402841,0.22580912621336943,5.403999581628916,0.002952810458848443,0.002626170903178198
15,0.2957785953400385,0.9200128561986702,0.8631479793375874,0.295712044316107,0.10967749950228906,0.049620091592629756,0.22580914049800288,6.648374907824458,0.0036258110669631586,0.003101890507553305
16,0.2921218302611477,0.9221783416140417,0.8645578851412944,0.2920413446529874,0.1108865607149747,0.04961950201559882,0.2258105005860654,8.04062979561942,0.0043458274247276845,0.0035854477710945873
17,0.287810890013919,0.924066809041886,0.8673108477666363,0.2877161696936983,0.11212597057527425,0.04961871151089848,0.22581167318074538,9.462657724108015,0.005228216534157341,0.004146419805284514
18,0.2840577262450415,0.9254614254625491,0.8686295958675174,0.2839492769186909,0.11340722715368076,0.04961813573480202,0.22581242367580948,10.83385555111632,0.006341484726919811,0.0047357851872220635
19,0.28042132366076333,0.9264315661656782,0.8699422667882103,0.2802994234733679,0.11462784938666286,0.049617309390906465,0.22581372876827516,12.176887901461853,0.007742148063772795,0.005389069634660774
20,0.2762135621100934,0.9274903466278055,0.8712914007900334,0.27607877483952575,0.11598502418824605,0.04961644513225604,0.22581428986535185,13.463258003701968,0.0093938460507031,0.0060756428556858885
21,0.27136928773868885,0.9276435408325359,0.8711880887268307,0.2712225934897012,0.11771335437589762,0.049615726762243614,0.22581465184622546,14.651312458271883,0.011242089541248826,0.006870703990286102
22,0.26451735825729816,0.9263487195119856,0.8704405955636585,0.26436001270485526,0.12006790768735263,0.04961545863373659,0.2258149362389101,15.714140191370127,0.012818778171299063,0.007596621014253825
23,0.2587989625186302,0.9230075653751726,0.8642540261318749,0.2586324194054484,0.12210174725980175,0.04961494986855903,0.225814590489265,16.631103184758402,0.014801222488892322,0.00840729881049495
24,0.2550535511736163,0.9240842738779316,0.8718018839258584,0.2548789554841808,0.12348286609868614,0.04961466374752529,0.22581439065420594,17.433404766783422,0.017040221666803166,0.00912430349319261
25,0.25127091120388967,0.9245229631646845,0.8700395016712246,0.2510890889350521,0.12476068856764813,0.04961434410890275,0.22581382100163916,18.1535130909511,0.018721913557727725,0.009992390799773286
26,0.24552421044975906,0.9244064877520286,0.870865998176846,0.24533588415756652,0.1265710843156795,0.049613588370219154,0.22581376274368117,18.80085055682124,0.02068632266161089,0.011092902959457465
27,0.241702040521671,0.9231413240702933,0.8692433910665451,0.24150807161862456,0.12774586464677537,0.04961285121671934,0.2258127911960417,19.361931450512945,0.022639143271181657,0.012320244109866266
