epoch,train_loss,valid_auc,valid_acc,train_l_sup,train_l_ref,train_l_init,train_l_rate,train_l_rasch,train_l_gap,train_l_student
1,0.6785321375043788,0.8576792178639792,0.8272804618656944,0.5058949251510629,0.03735459911427936,0.04947906313513583,0.225361505687649,0.006410215645719662,1.8833592123487842e-08,1.849192919877831e-08
2,0.5784855283689001,0.8860546285508346,0.8384928593132787,0.38788336826469944,0.0610875310946484,0.04914224086466143,0.22444773470969084,0.03798958594549676,2.5846739789608827e-05,2.5579293480627618e-05
3,0.5566586532355985,0.8951957347274997,0.843761774536615,0.35800300239818644,0.07226425606985482,0.048796857330459735,0.22358565253506651,0.1035942338711145,8.487670934950334e-05,7.699325319013692e-05
4,0.5454616492888419,0.9004383103831046,0.84752354907323,0.34316927192255503,0.07784028685822779,0.04845053617722842,0.2227460342183197,0.20998990277246554,0.0002042147620790163,0.0001823035578423997
5,0.5380150706590108,0.903976065226193,0.8507019143117593,0.3335948672525452,0.08149874818568327,0.048104178841411105,0.22192223245753245,0.3627216332421011,0.00040500883989473237,0.00034744752456947246
6,0.5327156127983308,0.9064882051615314,0.8521908234579155,0.3269837966806411,0.08411630714426235,0.047758909570730486,0.22110995850698767,0.5719985773368758,0.0006963868681293893,0.0005547440372055814
7,0.5288132855569366,0.9079574745593415,0.8533880279550289,0.3225782025584231,0.08570297503349733,0.047415437192138504,0.2203052378038649,0.8575523678137331,0.0010656329057160386,0.0008821387856020307
8,0.5257727164810758,0.9093610087505396,0.8548404740200547,0.31936125243871033,0.086869230227811,0.047073767080171754,0.21950580310071308,1.2263227226782818,0.0015581805563094665,0.0012988698055815635
9,0.5229105237489313,0.9105322400550935,0.855758128228502,0.31647000884002835,0.08784239556716412,0.04673382224315181,0.21871132821513203,1.7031247518500503,0.002170188321579932,0.0018360568293636398
10,0.5203413166400913,0.9117300702402745,0.8566210878152537,0.3141976024372104,0.08839675221516162,0.04639557213545503,0.21792085643932807,2.296064410890852,0.0029080190496253116,0.0024932190058372765
11,0.5176976750384701,0.9125254376599486,0.8566818596171376,0.3118291579398633,0.08897227079284434,0.04605919862146614,0.21713297071617138,3.0241968850700225,0.003773733579116512,0.003258807558509312
12,0.5152008216490078,0.914069483809391,0.857259191735035,0.30951176319584384,0.08966277904656468,0.04572469503601446,0.21634734903802708,3.9023867334638322,0.004782719651655275,0.004203294280308242
13,0.5125771308177856,0.9162718063137927,0.8584199331510179,0.3070625580196307,0.09035210068128546,0.04539254586944554,0.21556441027561382,4.945297834824543,0.005933976698932903,0.005294720167104079
14,0.5088625274782205,0.9193724931303531,0.8591552719538135,0.30336783272321155,0.09122625495098075,0.04506442348689039,0.21478538592293217,6.145080702645438,0.007218047558349006,0.006498166150888618
15,0.5046279877726039,0.9219812276986418,0.8625767243998784,0.29875481043984714,0.09259198666835318,0.044742196619489354,0.21400928975844716,7.413495482230673,0.00862448114179531,0.007862865934338497
16,0.5013332803069234,0.9234053486523506,0.8634092980856882,0.29532144144783845,0.09364162172589983,0.044426415942253106,0.2132358940870449,8.643209253038679,0.010180749759382131,0.009377040320589227
17,0.4981992139429366,0.9240515081831682,0.8646611972044971,0.292326868761755,0.09432714310835819,0.04411678509809154,0.2124646734161746,9.85219195424294,0.011843301792990188,0.011047070323280533
