student_idx,global_idx,step,skill_id,actual_response,encoder1_pred,encoder2_pred,encoder1_binary,encoder2_binary,encoder1_match,encoder2_match,mastery,expected_gain,theta_global,threshold_temp,encoder2_pred_expected,total_steps,unique_skills,accuracy
1,1,1,14,1,0.999992,0.416883,1,0,1,0,0.354792,0.586627,0.690373,1.00,0.416884,11,3,0.8182
1,1,2,14,1,0.999992,0.492094,1,0,1,0,0.658747,0.584623,0.690373,1.00,0.492094,11,3,0.8182
1,1,3,14,0,0.999966,0.537416,1,1,0,0,0.840316,0.585508,0.690373,1.00,0.537416,11,3,0.8182
1,1,4,92,0,0.999269,0.546978,1,1,0,0,0.878840,0.584094,0.690373,1.00,0.546978,11,3,0.8182
1,1,5,92,1,0.979673,0.551544,1,1,1,1,0.897285,0.586030,0.690373,1.00,0.551544,11,3,0.8182
1,1,6,92,1,0.999122,0.552767,1,1,1,1,0.902231,0.586981,0.690373,1.00,0.552767,11,3,0.8182
1,1,7,92,1,0.999610,0.553080,1,1,1,1,0.903496,0.585029,0.690373,1.00,0.553080,11,3,0.8182
1,1,8,92,1,0.999907,0.553160,1,1,1,1,0.903819,0.582468,0.690373,1.00,0.553160,11,3,0.8182
1,1,9,1,1,0.999754,0.561461,1,1,1,1,0.937467,0.584952,0.690373,1.00,0.561461,11,3,0.8182
1,1,10,1,1,0.999526,0.561463,1,1,1,1,0.937475,0.585475,0.690373,1.00,0.561463,11,3,0.8182
1,1,11,1,1,0.999575,0.561463,1,1,1,1,0.937476,0.584947,0.690373,1.00,0.561463,11,3,0.8182
2,2,1,10,1,0.050279,0.451402,0,0,0,0,0.495365,0.590075,0.690373,1.00,0.451402,68,6,0.4265
2,2,2,0,0,0.911798,0.496291,1,0,0,1,0.675535,0.587360,0.690373,1.00,0.496291,68,6,0.4265
2,2,3,7,1,0.355362,0.520274,0,1,0,1,0.771514,0.586944,0.690373,1.00,0.520274,68,6,0.4265
2,2,4,7,0,0.992340,0.548222,1,1,0,0,0.883864,0.588144,0.690373,1.00,0.548222,68,6,0.4265
2,2,5,7,0,0.063493,0.559228,0,1,1,0,0.928401,0.586600,0.690373,1.00,0.559228,68,6,0.4265
2,2,6,0,1,0.059904,0.561757,0,1,0,1,0.938668,0.589709,0.690373,1.00,0.561757,68,6,0.4265
2,2,7,10,1,0.738317,0.563786,1,1,1,1,0.946913,0.584973,0.690373,1.00,0.563786,68,6,0.4265
2,2,8,10,1,0.990909,0.563788,1,1,1,1,0.946921,0.585352,0.690373,1.00,0.563788,68,6,0.4265
2,2,9,10,1,0.972322,0.563788,1,1,1,1,0.946922,0.587078,0.690373,1.00,0.563788,68,6,0.4265
2,2,10,0,0,0.989247,0.562140,1,1,0,0,0.940225,0.587089,0.690373,1.00,0.562140,68,6,0.4265
2,2,11,0,0,0.339690,0.562141,0,1,1,0,0.940230,0.587962,0.690373,1.00,0.562141,68,6,0.4265
2,2,12,7,1,0.162167,0.565203,0,1,0,1,0.952678,0.587056,0.690373,1.00,0.565203,68,6,0.4265
2,2,13,7,1,0.977279,0.565205,1,1,1,1,0.952686,0.587945,0.690373,1.00,0.565205,68,6,0.4265
2,2,14,7,1,0.996463,0.565206,1,1,1,1,0.952689,0.586169,0.690373,1.00,0.565206,68,6,0.4265
2,2,15,7,1,0.938102,0.565206,1,1,1,1,0.952690,0.587934,0.690373,1.00,0.565206,68,6,0.4265
2,2,16,0,1,0.973070,0.562142,1,1,1,1,0.940232,0.586784,0.690373,1.00,0.562142,68,6,0.4265
2,2,17,0,1,0.988680,0.562142,1,1,1,1,0.940232,0.586247,0.690373,1.00,0.562142,68,6,0.4265
2,2,18,0,0,0.994858,0.562142,1,1,0,0,0.940232,0.587376,0.690373,1.00,0.562142,68,6,0.4265
2,2,19,45,0,0.286339,0.562309,0,1,1,0,0.940909,0.586708,0.690373,1.00,0.562309,68,6,0.4265
2,2,20,45,0,0.265291,0.562309,0,1,1,0,0.940909,0.586711,0.690373,1.00,0.562309,68,6,0.4265
2,2,21,45,0,0.417485,0.562309,0,1,1,0,0.940909,0.586804,0.690373,1.00,0.562309,68,6,0.4265
2,2,22,45,0,0.102700,0.562309,0,1,1,0,0.940909,0.586993,0.690373,1.00,0.562309,68,6,0.4265
2,2,23,34,1,0.002807,0.361076,0,0,0,0,0.119677,0.589146,0.690373,1.00,0.361076,68,6,0.4265
2,2,24,34,1,0.552424,0.361706,1,0,1,0,0.122407,0.587863,0.690373,1.00,0.361706,68,6,0.4265
2,2,25,45,1,0.808672,0.562309,1,1,1,1,0.940909,0.587453,0.690373,1.00,0.562309,68,6,0.4265
2,2,26,45,0,0.710137,0.562309,1,1,0,0,0.940909,0.586797,0.690373,1.00,0.562309,68,6,0.4265
2,2,27,45,0,0.109842,0.562309,0,1,1,0,0.940909,0.587740,0.690373,1.00,0.562309,68,6,0.4265
2,2,28,45,0,0.142887,0.562309,0,1,1,0,0.940909,0.589256,0.690373,1.00,0.562309,68,6,0.4265
2,2,29,45,1,0.200148,0.562309,0,1,0,1,0.940909,0.587998,0.690373,1.00,0.562309,68,6,0.4265
2,2,30,45,0,0.849271,0.562309,1,1,0,0,0.940909,0.588150,0.690373,1.00,0.562309,68,6,0.4265
2,2,31,45,0,0.363760,0.562309,0,1,1,0,0.940909,0.588089,0.690373,1.00,0.562309,68,6,0.4265
2,2,32,13,0,0.287671,0.562861,0,1,1,0,0.943153,0.584785,0.690373,1.00,0.562861,68,6,0.4265
2,2,33,13,0,0.260675,0.562861,0,1,1,0,0.943153,0.587017,0.690373,1.00,0.562861,68,6,0.4265
2,2,34,13,1,0.226721,0.562861,0,1,0,1,0.943153,0.588498,0.690373,1.00,0.562861,68,6,0.4265
2,2,35,13,0,0.870757,0.562861,1,1,0,0,0.943153,0.586544,0.690373,1.00,0.562861,68,6,0.4265
2,2,36,13,0,0.116792,0.562861,0,1,1,0,0.943153,0.584818,0.690373,1.00,0.562861,68,6,0.4265
2,2,37,13,1,0.124410,0.562861,0,1,0,1,0.943153,0.587194,0.690373,1.00,0.562861,68,6,0.4265
2,2,38,13,1,0.457617,0.562861,0,1,0,1,0.943153,0.589017,0.690373,1.00,0.562861,68,6,0.4265
2,2,39,13,1,0.751765,0.562861,1,1,1,1,0.943153,0.585999,0.690373,1.00,0.562861,68,6,0.4265
2,2,40,13,1,0.273450,0.562861,0,1,0,1,0.943153,0.587980,0.690373,1.00,0.562861,68,6,0.4265
2,2,41,34,0,0.020278,0.364645,0,0,1,1,0.135113,0.589980,0.690373,1.00,0.364645,68,6,0.4265
2,2,42,34,1,0.002589,0.364683,0,0,0,0,0.135276,0.587643,0.690373,1.00,0.364683,68,6,0.4265
2,2,43,34,0,0.089887,0.368066,0,0,1,1,0.149848,0.586683,0.690373,1.00,0.368066,68,6,0.4265
2,2,44,34,0,0.003318,0.368109,0,0,1,1,0.150036,0.588228,0.690373,1.00,0.368109,68,6,0.4265
2,2,45,34,0,0.003187,0.368153,0,0,1,1,0.150225,0.586436,0.690373,1.00,0.368153,68,6,0.4265
