student_idx,global_idx,step,skill_id,actual_response,encoder1_pred,encoder2_pred,encoder1_binary,encoder2_binary,encoder1_match,encoder2_match,mastery,expected_gain,theta_global,threshold_temp,encoder2_pred_expected,total_steps,unique_skills,accuracy
1,1,1,14,1,0.999928,0.361438,1,0,1,0,0.182869,0.588702,0.751998,1.00,0.361438,11,3,0.8182
1,1,2,14,1,0.999963,0.393255,1,0,1,0,0.318348,0.587751,0.751998,1.00,0.393255,11,3,0.8182
1,1,3,14,0,0.999967,0.428600,1,0,0,1,0.464433,0.589009,0.751998,1.00,0.428600,11,3,0.8182
1,1,4,92,0,0.999762,0.456315,1,0,0,1,0.576813,0.587163,0.751998,1.00,0.456315,11,3,0.8182
1,1,5,92,1,0.994216,0.472741,1,0,1,0,0.642855,0.586698,0.751998,1.00,0.472741,11,3,0.8182
1,1,6,92,1,0.999705,0.480935,1,0,1,0,0.675702,0.588486,0.751998,1.00,0.480935,11,3,0.8182
1,1,7,92,1,0.999655,0.484677,1,0,1,0,0.690686,0.588913,0.751998,1.00,0.484677,11,3,0.8182
1,1,8,92,1,0.999746,0.486316,1,0,1,0,0.697250,0.587144,0.751998,1.00,0.486316,11,3,0.8182
1,1,9,1,1,0.998657,0.487022,1,0,1,0,0.700075,0.590130,0.751998,1.00,0.487022,11,3,0.8182
1,1,10,1,1,0.999360,0.487324,1,0,1,0,0.701281,0.588598,0.751998,1.00,0.487324,11,3,0.8182
1,1,11,1,1,0.997913,0.487452,1,0,1,0,0.701795,0.586818,0.751998,1.00,0.487452,11,3,0.8182
2,2,1,10,1,0.613525,0.361438,1,0,1,0,0.182869,0.589122,0.751998,1.00,0.361438,68,6,0.4265
2,2,2,0,0,0.993318,0.393255,1,0,0,1,0.318348,0.589620,0.751998,1.00,0.393255,68,6,0.4265
2,2,3,7,1,0.892537,0.428600,1,0,1,0,0.464433,0.589130,0.751998,1.00,0.428600,68,6,0.4265
2,2,4,7,0,0.994485,0.456315,1,0,0,1,0.576813,0.589437,0.751998,1.00,0.456315,68,6,0.4265
2,2,5,7,0,0.163393,0.472741,0,0,1,1,0.642855,0.585065,0.751998,1.00,0.472741,68,6,0.4265
2,2,6,0,1,0.102949,0.480935,0,0,0,0,0.675702,0.587071,0.751998,1.00,0.480935,68,6,0.4265
2,2,7,10,1,0.728999,0.484677,1,0,1,0,0.690686,0.586565,0.751998,1.00,0.484677,68,6,0.4265
2,2,8,10,1,0.860641,0.486316,1,0,1,0,0.697250,0.586465,0.751998,1.00,0.486316,68,6,0.4265
2,2,9,10,1,0.254633,0.487022,0,0,0,0,0.700075,0.587202,0.751998,1.00,0.487022,68,6,0.4265
2,2,10,0,0,0.981964,0.487324,1,0,0,1,0.701281,0.586587,0.751998,1.00,0.487324,68,6,0.4265
