student_num,global_idx,step,skill_id,true_answer,prediction,correct,gain,mastery,total_steps,unique_skills
1,6,1,24,1,0.837462,1,0.588477,0.072998,10,3
1,6,2,24,1,0.901387,1,0.588546,0.114522,10,3
1,6,3,24,0,0.534546,0,0.587464,0.174199,10,3
1,6,4,27,0,0.705791,0,0.584409,0.072201,10,3
1,6,5,27,1,0.698729,1,0.589451,0.112539,10,3
1,6,6,27,1,0.747998,1,0.585711,0.170012,10,3
1,6,7,27,1,0.724518,1,0.586667,0.247078,10,3
1,6,8,27,1,0.644214,1,0.586628,0.341393,10,3
1,6,9,41,1,0.775022,1,0.585738,0.065284,10,3
1,6,10,41,1,0.791029,1,0.585681,0.098855,10,3
2,57,1,15,1,0.839751,1,0.586937,0.061154,19,5
2,57,2,15,1,0.869517,1,0.586221,0.092194,19,5
2,57,3,15,1,0.728720,1,0.585454,0.135765,19,5
2,57,4,47,0,0.879855,0,0.587378,0.069876,19,5
2,57,5,47,1,0.660795,1,0.587418,0.107219,19,5
2,57,6,47,1,0.830689,1,0.589555,0.160527,19,5
2,57,7,47,1,0.844055,1,0.587864,0.231591,19,5
2,57,8,47,1,0.883302,1,0.586934,0.318937,19,5
2,57,9,23,1,0.902809,1,0.585713,0.059779,19,5
2,57,10,23,1,0.925584,1,0.585260,0.089465,19,5
2,57,11,23,1,0.839039,1,0.585538,0.131026,19,5
2,57,12,73,1,0.901301,1,0.587356,0.066618,19,5
2,57,13,73,1,0.890836,1,0.587409,0.101475,19,5
2,57,14,73,1,0.861492,1,0.583796,0.150447,19,5
2,57,15,54,1,0.946010,1,0.587703,0.055490,19,5
2,57,16,54,1,0.933842,1,0.586940,0.082764,19,5
2,57,17,54,1,0.875808,1,0.586967,0.120846,19,5
2,57,18,15,1,0.883724,1,0.585931,0.193812,19,5
2,57,19,15,1,0.892411,1,0.585861,0.265734,19,5
3,115,1,5,0,0.813409,0,0.586388,0.068758,32,5
3,115,2,5,0,0.524230,0,0.588266,0.106368,32,5
3,115,3,5,0,0.361334,1,0.586428,0.159905,32,5
3,115,4,5,0,0.364000,1,0.587404,0.231644,32,5
3,115,5,5,0,0.297347,1,0.585998,0.319491,32,5
3,115,6,5,0,0.266922,1,0.588733,0.417076,32,5
3,115,7,60,0,0.255203,1,0.588274,0.073531,32,5
3,115,8,33,0,0.404334,1,0.583992,0.078246,32,5
3,115,9,12,0,0.491745,1,0.584513,0.077377,32,5
3,115,10,12,1,0.496137,0,0.586994,0.123489,32,5
3,115,11,12,1,0.621891,1,0.588507,0.190759,32,5
3,115,12,12,1,0.589324,1,0.588206,0.281004,32,5
3,115,13,12,1,0.443692,0,0.584795,0.389127,32,5
3,115,14,76,1,0.731115,1,0.583873,0.075878,32,5
3,115,15,76,1,0.778331,1,0.586498,0.120037,32,5
3,115,16,76,0,0.417365,1,0.585615,0.183839,32,5
3,115,17,60,0,0.271155,1,0.586790,0.114723,32,5
3,115,18,60,1,0.257719,0,0.586939,0.173873,32,5
3,115,19,33,1,0.623969,1,0.588881,0.125490,32,5
3,115,20,33,0,0.589623,0,0.586021,0.194006,32,5
3,115,21,33,0,0.529997,0,0.588916,0.286390,32,5
3,115,22,33,0,0.561472,0,0.586203,0.396980,32,5
