student_idx,global_idx,step,skill_id,actual_response,encoder1_pred,encoder2_pred,encoder1_binary,encoder2_binary,encoder1_match,encoder2_match,mastery,expected_gain,theta_global,threshold_temp,encoder2_pred_expected,total_steps,unique_skills,accuracy
1,1,1,14,1,0.851381,0.313253,1,0,1,0,0.495001,0.592733,0.784955,1.00,0.428015,11,3,0.8182
1,1,2,14,1,0.888778,0.428015,1,0,1,0,0.703307,0.591058,0.784955,1.00,0.479599,11,3,0.8182
1,1,3,14,0,0.820931,0.479599,1,0,0,1,0.741718,0.592918,0.784955,1.00,0.489192,11,3,0.8182
1,1,4,92,0,0.803751,0.344031,1,0,0,1,0.445845,0.590674,0.784955,1.00,0.416026,11,3,0.8182
1,1,5,92,1,0.770494,0.416026,1,0,1,0,0.664814,0.590540,0.784955,1.00,0.470001,11,3,0.8182
1,1,6,92,1,0.874603,0.470001,1,0,1,0,0.718686,0.592124,0.784955,1.00,0.483439,11,3,0.8182
1,1,7,92,1,0.874093,0.483439,1,0,1,0,0.726696,0.592339,0.784955,1.00,0.485439,11,3,0.8182
1,1,8,92,1,0.867939,0.485439,1,0,1,0,0.727738,0.590371,0.784955,1.00,0.485700,11,3,0.8182
1,1,9,1,1,0.856072,0.345075,1,0,1,0,0.534915,0.593725,0.784955,1.00,0.437814,11,3,0.8182
1,1,10,1,1,0.867552,0.437814,1,0,1,0,0.724213,0.591683,0.784955,1.00,0.484819,11,3,0.8182
1,1,11,1,1,0.846743,0.484819,1,0,1,0,0.749164,0.590436,0.784955,1.00,0.491053,11,3,0.8182
2,2,1,10,1,0.495008,0.313253,0,0,0,0,0.547009,0.593313,0.784955,1.00,0.440793,68,6,0.4265
2,2,2,0,0,0.766662,0.345181,1,0,0,1,0.514117,0.593165,0.784955,1.00,0.432701,68,6,0.4265
2,2,3,7,1,0.643615,0.345488,1,0,1,0,0.355609,0.592889,0.784955,1.00,0.394283,68,6,0.4265
2,2,4,7,0,0.758649,0.394283,1,0,0,1,0.620164,0.593187,0.784955,1.00,0.458895,68,6,0.4265
2,2,5,7,0,0.568384,0.458895,1,0,0,1,0.717559,0.588871,0.784955,1.00,0.483157,68,6,0.4265
2,2,6,0,1,0.513779,0.432701,1,0,1,0,0.686228,0.590675,0.784955,1.00,0.475338,68,6,0.4265
2,2,7,10,1,0.674113,0.440793,1,0,1,0,0.742352,0.590457,0.784955,1.00,0.489351,68,6,0.4265
2,2,8,10,1,0.698491,0.489351,1,0,1,0,0.757708,0.589838,0.784955,1.00,0.493189,68,6,0.4265
2,2,9,10,1,0.555647,0.493189,1,0,1,0,0.758576,0.591247,0.784955,1.00,0.493406,68,6,0.4265
2,2,10,0,0,0.688721,0.475338,1,0,0,1,0.746290,0.590369,0.784955,1.00,0.490335,68,6,0.4265
2,2,11,0,0,0.582248,0.490335,1,0,0,1,0.752504,0.590299,0.784955,1.00,0.491888,68,6,0.4265
2,2,12,7,1,0.548365,0.483157,1,0,1,0,0.749020,0.590896,0.784955,1.00,0.491017,68,6,0.4265
2,2,13,7,1,0.633305,0.491017,1,0,1,0,0.758992,0.587686,0.784955,1.00,0.493510,68,6,0.4265
2,2,14,7,1,0.685527,0.493510,1,0,1,0,0.761015,0.589847,0.784955,1.00,0.494015,68,6,0.4265
2,2,15,7,1,0.516338,0.494015,1,0,1,0,0.761423,0.590288,0.784955,1.00,0.494117,68,6,0.4265
2,2,16,0,1,0.537163,0.491888,1,0,1,0,0.754241,0.590399,0.784955,1.00,0.492322,68,6,0.4265
2,2,17,0,1,0.577885,0.492322,1,0,1,0,0.754433,0.590081,0.784955,1.00,0.492370,68,6,0.4265
2,2,18,0,0,0.565135,0.492370,1,0,0,1,0.754453,0.592232,0.784955,1.00,0.492375,68,6,0.4265
2,2,19,45,0,0.492800,0.345423,0,0,1,1,0.541265,0.591016,0.784955,1.00,0.439377,68,6,0.4265
2,2,20,45,0,0.473160,0.439377,0,0,1,1,0.722585,0.591296,0.784955,1.00,0.484413,68,6,0.4265
2,2,21,45,0,0.473225,0.484413,0,0,1,1,0.756454,0.589603,0.784955,1.00,0.492875,68,6,0.4265
2,2,22,45,0,0.376671,0.492875,0,0,1,1,0.759607,0.590951,0.784955,1.00,0.493663,68,6,0.4265
2,2,23,34,1,0.246101,0.342183,0,0,0,0,0.138770,0.592158,0.784955,1.00,0.343850,68,6,0.4265
2,2,24,34,1,0.493500,0.343850,0,0,0,0,0.455569,0.591654,0.784955,1.00,0.418390,68,6,0.4265
2,2,25,45,1,0.559218,0.493663,1,0,1,0,0.760022,0.592171,0.784955,1.00,0.493767,68,6,0.4265
2,2,26,45,0,0.500039,0.493767,1,0,0,1,0.760041,0.591862,0.784955,1.00,0.493772,68,6,0.4265
2,2,27,45,0,0.452578,0.493772,0,0,1,1,0.760041,0.590823,0.784955,1.00,0.493772,68,6,0.4265
2,2,28,45,0,0.419816,0.493772,0,0,1,1,0.760041,0.592143,0.784955,1.00,0.493772,68,6,0.4265
2,2,29,45,1,0.454100,0.493772,0,0,0,0,0.760041,0.592828,0.784955,1.00,0.493772,68,6,0.4265
2,2,30,45,0,0.538979,0.493772,1,0,0,1,0.760041,0.593460,0.784955,1.00,0.493772,68,6,0.4265
2,2,31,45,0,0.522847,0.493772,1,0,0,1,0.760041,0.591787,0.784955,1.00,0.493772,68,6,0.4265
2,2,32,13,0,0.457681,0.345269,0,0,1,1,0.545226,0.590293,0.784955,1.00,0.440353,68,6,0.4265
2,2,33,13,0,0.371386,0.440353,0,0,1,1,0.719526,0.591183,0.784955,1.00,0.483649,68,6,0.4265
2,2,34,13,1,0.456359,0.483649,0,0,0,0,0.751895,0.588205,0.784955,1.00,0.491736,68,6,0.4265
2,2,35,13,0,0.603282,0.491736,1,0,0,1,0.756182,0.590896,0.784955,1.00,0.492807,68,6,0.4265
2,2,36,13,0,0.422955,0.492807,0,0,1,1,0.756453,0.591232,0.784955,1.00,0.492875,68,6,0.4265
2,2,37,13,1,0.424721,0.492875,0,0,0,0,0.756481,0.586729,0.784955,1.00,0.492882,68,6,0.4265
2,2,38,13,1,0.588968,0.492882,1,0,1,0,0.756485,0.594461,0.784955,1.00,0.492883,68,6,0.4265
2,2,39,13,1,0.619528,0.492883,1,0,1,0,0.756485,0.590328,0.784955,1.00,0.492883,68,6,0.4265
