epoch,train_loss,train_auc,val_loss,val_auc,val_accuracy,monotonicity_violation_rate,negative_gain_rate,bounds_violation_rate,mastery_correlation,gain_correlation,main_loss_share,constraint_loss_share,alignment_loss_share,lag_loss_share,retention_loss_share
1,0.5295718891324157,0.6936846093962856,0.515280117793959,0.7173889156202223,0.7510535382339487,0.0,0.0,0.0,0.14680457582332387,0.0967189361923686,0.9981616230123804,0.0018383785215825002,0.0,0.0,0.0
2,0.5137544742211159,0.7249601906975081,0.5115180611610413,0.724061102000586,0.752698323098035,0.0,0.0,0.0,0.047657863891714725,0.06355098530281039,0.9997897096895245,0.00021029392454677016,0.0,0.0,0.0
3,0.5051250862334059,0.7381420565810016,0.5104564689860052,0.7244455312345988,0.7535061168478525,0.0,0.0,0.0,0.08992783750787428,0.01671148828646122,0.9998472991246585,0.00015269928032041758,0.0,0.0,0.0
4,0.49640092840466477,0.7507165980574292,0.5138706844680163,0.71968683098853,0.751462301336266,0.0,0.0,0.0,0.17243777342036054,-0.07799185187403301,0.9998901376363539,0.0001098601075755541,0.0,0.0,0.0
5,0.48442499069352224,0.766816495998015,0.5231110185992961,0.7099309405989477,0.7473746703130931,0.0,0.0,0.0,0.07804347993572232,0.02861860317263908,0.9999122722921472,8.772614931451497e-05,0.0,0.0,0.0
6,0.46765505310167305,0.7874195106796982,0.5375320795847445,0.698150067838671,0.7423819209919318,0.0,0.0,0.0,0.06868915632130543,0.04817868696840946,0.9999676602888764,3.233824870080555e-05,0.0,0.0,0.0
7,0.4448172479404687,0.8121992462379815,0.5612094919292294,0.6854380547813863,0.7364743209179652,0.0,0.0,0.0,0.09835411061403145,-0.027043985308648714,0.9999451177304438,5.4880952749850825e-05,0.0,0.0,0.0
8,0.4166097341423825,0.8391611064174027,0.5978773820156954,0.6721264490245984,0.7286202298805827,0.0,0.0,0.0,0.09274743130349991,0.07542357636970769,0.9999381645485124,6.183401818456478e-05,0.0,0.0,0.0
9,0.38653416398893364,0.8641075687656925,0.6484818020645453,0.6623751361880525,0.726547217004545,0.0,0.0,0.0,0.1892305861039897,0.009715240026323438,0.9999302647864289,6.973586229597152e-05,0.0,0.0,0.0
10,0.3469409040064392,0.8932913599895528,0.6395176600436775,0.6619692782915845,0.7200556696415537,0.0,0.0,0.0,0.11831682448129999,-0.009804917241446309,0.9999045892631837,9.541035465224416e-05,0.0,0.0,0.0
11,0.31182970168368185,0.9139760213274881,0.7025849624555938,0.653369183467641,0.7096030131680113,0.0,0.0,0.0,0.03970653228836559,0.029654303329959445,1.00627086244481,-0.006270856434916524,0.0,-0.006620967281090134,0.0
12,0.28341827306105066,0.9283660922970601,0.8007799180186524,0.6430876934384382,0.694926471303857,0.0,0.0,0.0,0.029513707415798385,0.014928054269591347,1.0143772444543513,-0.014396708887741392,0.0,-0.01491773068838416,1.9485155424299452e-05
