student_id,skill_id,idkt_im,bkt_im
746,0,0.49729931354522705,0.0865730494260788
746,1,0.5018851161003113,0.10744237899780273
746,2,0.5081281661987305,0.4455474615097046
746,4,0.4902084171772003,0.6352908611297607
746,3,0.49442923069000244,0.7426278591156006
746,5,0.49801456928253174,0.3134657144546509
746,6,0.5238862633705139,0.9404323101043701
746,6,0.5238862633705139,0.9404323101043701
746,0,0.49729931354522705,0.0865730494260788
746,1,0.5018851161003113,0.10744237899780273
746,2,0.5081281661987305,0.4455474615097046
746,4,0.4902084171772003,0.6352908611297607
746,3,0.49442923069000244,0.7426278591156006
746,5,0.49801456928253174,0.3134657144546509
746,6,0.5238862633705139,0.9404323101043701
746,6,0.5238862633705139,0.9404323101043701
746,0,0.49729931354522705,0.0865730494260788
746,2,0.5081281661987305,0.4455474615097046
746,1,0.5018851161003113,0.10744237899780273
746,3,0.49442923069000244,0.7426278591156006
746,4,0.4902084171772003,0.6352908611297607
746,5,0.49801456928253174,0.3134657144546509
746,6,0.5238862633705139,0.9404323101043701
746,6,0.5238862633705139,0.9404323101043701
746,0,0.49729931354522705,0.0865730494260788
746,2,0.5081281661987305,0.4455474615097046
746,1,0.5018851161003113,0.10744237899780273
746,3,0.49442923069000244,0.7426278591156006
746,4,0.4902084171772003,0.6352908611297607
746,5,0.49801456928253174,0.3134657144546509
746,6,0.5238862633705139,0.9404323101043701
746,6,0.5238862633705139,0.9404323101043701
746,0,0.49729931354522705,0.0865730494260788
746,1,0.5018851161003113,0.10744237899780273
746,2,0.5081281661987305,0.4455474615097046
746,3,0.49442923069000244,0.7426278591156006
746,4,0.4902084171772003,0.6352908611297607
746,5,0.49801456928253174,0.3134657144546509
746,6,0.5238862633705139,0.9404323101043701
746,6,0.5238862633705139,0.9404323101043701
746,0,0.49729931354522705,0.0865730494260788
746,2,0.5081281661987305,0.4455474615097046
746,1,0.5018851161003113,0.10744237899780273
746,3,0.49442923069000244,0.7426278591156006
746,4,0.4902084171772003,0.6352908611297607
746,5,0.49801456928253174,0.3134657144546509
746,6,0.5238862633705139,0.9404323101043701
746,6,0.5238862633705139,0.9404323101043701
746,0,0.49729931354522705,0.0865730494260788
746,1,0.5018851161003113,0.10744237899780273
746,2,0.5081281661987305,0.4455474615097046
746,3,0.49442923069000244,0.7426278591156006
746,4,0.4902084171772003,0.6352908611297607
746,5,0.49801456928253174,0.3134657144546509
746,6,0.5238862633705139,0.9404323101043701
746,6,0.5238862633705139,0.9404323101043701
746,0,0.49729931354522705,0.0865730494260788
746,1,0.5018851161003113,0.10744237899780273
746,2,0.5081281661987305,0.4455474615097046
746,3,0.49442923069000244,0.7426278591156006
746,4,0.4902084171772003,0.6352908611297607
746,5,0.49801456928253174,0.3134657144546509
746,6,0.5238862633705139,0.9404323101043701
746,6,0.5238862633705139,0.9404323101043701
746,7,0.5183789730072021,0.37016135454177856
746,8,0.5095685124397278,0.3491012752056122
746,9,0.49624693393707275,0.7043098211288452
746,12,0.5165539979934692,0.999262273311615
746,10,0.5012357234954834,0.6246944665908813
746,11,0.5000009536743164,0.6153284907341003
746,13,0.506744384765625,0.16971169412136078
746,6,0.5238862633705139,0.9404323101043701
746,14,0.4715862274169922,0.6417677998542786
746,7,0.5183789730072021,0.37016135454177856
746,9,0.49624693393707275,0.7043098211288452
746,8,0.5095685124397278,0.3491012752056122
746,10,0.5012357234954834,0.6246944665908813
746,11,0.5000009536743164,0.6153284907341003
746,12,0.5165539979934692,0.999262273311615
746,13,0.506744384765625,0.16971169412136078
746,6,0.5238862633705139,0.9404323101043701
746,14,0.4715862274169922,0.6417677998542786
746,7,0.5183789730072021,0.37016135454177856
746,8,0.5095685124397278,0.3491012752056122
746,9,0.49624693393707275,0.7043098211288452
746,10,0.5012357234954834,0.6246944665908813
746,11,0.5000009536743164,0.6153284907341003
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
746,0,0.49729931354522705,0.0865730494260788
