epoch,train_loss,train_auc,val_loss,val_auc,val_accuracy,monotonicity_violation_rate,negative_gain_rate,bounds_violation_rate,mastery_correlation,gain_correlation,main_loss_share,constraint_loss_share,alignment_loss_share,lag_loss_share,retention_loss_share
1,0.5312046326812685,0.6894898263727213,0.5171692955250643,0.7145156152587684,0.7485328324363254,0.0,0.0,0.0,0.15558633205032346,0.00810822780993576,0.9988275571372178,0.0011724468531417783,-0.0023394123147479438,0.0,0.0
2,0.5095110444516098,0.723146338022568,0.5114495279837628,0.7221990231292463,0.7523382222698031,0.0,0.0,0.0,0.15821150741844625,-0.01244082615430087,1.0101727482166203,-0.01017274803149459,-0.01104155584808968,0.0,0.0
3,0.49688652327641303,0.7351576985223586,0.5102286296231406,0.7242847003803239,0.753817555401999,0.0,0.0,0.0,0.1671106126521125,0.004150186887817952,1.0202086117154852,-0.02020860944618447,-0.02109755009110155,0.0,0.0
4,0.48420871029863705,0.7457963684550515,0.5114750497195185,0.722857014912961,0.7522798275409006,0.0,0.0,0.0,0.15167572405093616,0.021635870731493465,1.03213805273874,-0.03213805353491036,-0.03302751824289645,0.0,0.0
5,0.4696228277189126,0.7568140902223037,0.5157949808908968,0.7176424701868294,0.7497396568336432,0.0,0.0,0.0,0.13947643340815197,0.02395074141990563,1.0474040841482453,-0.04740408201965709,-0.04831256245805719,0.0,0.0
6,0.45081232835591767,0.7701618192232128,0.5243748627146896,0.7092805499916797,0.7459829292742508,0.0,0.0,0.0,0.14095476060950832,0.031801787596157656,1.0684567229506534,-0.06845671929456043,-0.06942577937555697,0.0,0.0
7,0.42677161977698763,0.786378880418259,0.5373177181701271,0.6993205694553809,0.7414086755102239,0.0,0.0,0.0,0.14757593339978176,0.0662571536213569,1.0974555719526757,-0.09745556930012475,-0.09857381085510271,0.0,0.0
8,0.4114300369289873,0.806086928596901,0.5583941942575027,0.6887022047736787,0.7332139485542438,0.0,0.0,0.0,0.1344972469110926,0.06444438443694851,1.0950292433112794,-0.09502924039451886,-0.0963302103797867,0.0,0.0
9,0.3989498017674283,0.8269457686636945,0.5861551530507146,0.6768542081155658,0.7307711023951571,0.0,0.0,0.0,0.1322533547391229,0.06239793570669664,1.0765486041887022,-0.07654860296667661,-0.0780002481969874,0.0,0.0
10,0.36303081212883787,0.8563199390756429,0.6255501180279012,0.6647878972758774,0.7321823083436335,0.0,0.0,0.0,0.126255343423806,0.06977374254002745,1.0928098797698964,-0.09283886120311113,-0.09478434701773832,0.0,2.899174665750528e-05
11,0.35484249326231565,0.8694651732954524,0.6548542064063403,0.6576493494965856,0.7299730411001567,0.0,0.0,0.0,0.122194038484502,0.0861997859495849,1.071115101354244,-0.07115717347439454,-0.0708726189554038,-0.002571204653717364,4.206454693810882e-05
12,0.3372763121992813,0.8806432940262049,0.6636310207600497,0.6562264447827573,0.717982656765516,0.0,0.0,0.0,0.1178738280112038,0.07832923181560279,1.0818079440136854,-0.08185512898793446,-0.07650517862575379,-0.007966633759821215,4.716452501471113e-05
13,0.3165419908539619,0.8935883983391788,0.6869466329107479,0.6523803618152108,0.6999776153539207,0.0,0.0,0.0,0.11210297891888096,0.08240310592004928,1.0930617268089713,-0.09311679994685472,-0.08398171396523021,-0.012085630692260312,5.50439833075567e-05
14,0.2974992307974267,0.905101491818333,0.7168701960116016,0.6460015068068152,0.6978462077489805,0.0,0.0,0.0,0.11189812999259625,0.08864300342610018,1.1017162653595742,-0.10177736884474163,-0.08942023653943454,-0.015673253098174113,6.107383075593489e-05
15,0.2801689903970827,0.9147504717441399,0.7488782369360631,0.6417957929477269,0.695559080866967,0.0,0.0,0.0,0.11270919093713595,0.08007715599673777,1.1126936173217048,-0.11275850802689866,-0.09729821221450227,-0.01910535616779537,6.486917319566094e-05
16,0.26011396890477195,0.925409316633296,0.8572498413981223,0.6294218200517374,0.7168439595519178,0.0,0.0,0.0,0.10845677854040651,0.07991035682695219,1.1269138343167449,-0.126982925361782,-0.10825426133811034,-0.02278833212847196,6.906851437938254e-05
17,0.24504302581048382,0.9327619979470128,0.907639632419664,0.6260595954006658,0.7151213150492949,0.0,0.0,0.0,0.10710703770487243,0.07884837771432514,1.137807756031173,-0.13788887903801428,-0.11695386322724084,-0.02527348875787114,8.114107627120016e-05
18,0.23252807102055129,0.9385910524733333,0.9500253966876439,0.6234560598331822,0.7129120478058181,0.0,0.0,0.0,0.103552326797662,0.0773291770696968,1.1477826088497753,-0.1478706599998219,-0.12514923646719103,-0.027318435408386115,8.80272073387126e-05
19,0.22243001686476674,0.9429597384217797,0.993354573541758,0.6202425373065401,0.712415692610147,0.0,0.0,0.0,0.1017441338972025,0.0691411520069604,1.157015015609775,-0.15711035977333193,-0.13257784255158264,-0.029370150005923072,9.534487015323506e-05
20,0.21318011927789976,0.9468474679768484,1.0414984639810057,0.6180477817818374,0.7110726138453902,0.0,0.0,0.0,0.09871908524220044,0.07159876575449052,1.1660279678334156,-0.1661276474975371,-0.13955910791230622,-0.03162313037383079,9.969820051004031e-05
