student_id,skill_id,Mi,M_rasch
134,57,0.04196999967098236,0.044857531785964966
134,57,0.04213967174291611,0.044857531785964966
134,61,0.33099326491355896,0.3241029381752014
134,61,0.33175259828567505,0.3241029381752014
134,61,0.33215054869651794,0.3241029381752014
134,61,0.3309251368045807,0.3241029381752014
134,61,0.3272060453891754,0.3241029381752014
134,61,0.3364355266094208,0.3241029381752014
134,2,0.3444424867630005,0.3265661895275116
134,2,0.33185169100761414,0.3265661895275116
134,2,0.33729714155197144,0.3265661895275116
134,79,0.0718211755156517,0.06960131973028183
134,79,0.06793631613254547,0.06960131973028183
134,79,0.06723815202713013,0.06960131973028183
134,78,0.8231051564216614,0.8212118744850159
134,78,0.823071300983429,0.8212118744850159
134,78,0.8264809250831604,0.8212118744850159
134,78,0.8272696137428284,0.8212118744850159
134,62,0.23939254879951477,0.2343873828649521
134,62,0.235762819647789,0.2343873828649521
134,62,0.23550117015838623,0.2343873828649521
134,63,0.34014785289764404,0.33021411299705505
134,63,0.3402620553970337,0.33021411299705505
134,63,0.34050190448760986,0.33021411299705505
134,63,0.33538082242012024,0.33021411299705505
134,63,0.34029704332351685,0.33021411299705505
134,63,0.342397004365921,0.33021411299705505
134,33,0.172332301735878,0.16700245440006256
134,5,0.06065058708190918,0.06117602437734604
134,5,0.0582430474460125,0.06117602437734604
134,5,0.06213116645812988,0.06117602437734604
134,5,0.061294812709093094,0.06117602437734604
134,33,0.17641878128051758,0.16700245440006256
134,33,0.17352451384067535,0.16700245440006256
134,33,0.16856105625629425,0.16700245440006256
134,33,0.17249943315982819,0.16700245440006256
134,33,0.17115968465805054,0.16700245440006256
134,33,0.1719190776348114,0.16700245440006256
134,33,0.1726318746805191,0.16700245440006256
134,33,0.17000389099121094,0.16700245440006256
134,33,0.16997341811656952,0.16700245440006256
134,33,0.170380100607872,0.16700245440006256
134,33,0.1704155057668686,0.16700245440006256
134,33,0.17036275565624237,0.16700245440006256
134,33,0.17129603028297424,0.16700245440006256
134,33,0.1713581532239914,0.16700245440006256
134,69,0.28801479935646057,0.27611786127090454
134,69,0.2815105617046356,0.27611786127090454
134,69,0.28432855010032654,0.27611786127090454
134,69,0.2866911292076111,0.27611786127090454
134,37,0.1650397926568985,0.1670113354921341
134,37,0.17228510975837708,0.1670113354921341
134,37,0.1725766956806183,0.1670113354921341
134,30,0.592195987701416,0.5920491218566895
134,30,0.5905662178993225,0.5920491218566895
134,30,0.5931868553161621,0.5920491218566895
134,28,0.2283623069524765,0.21629582345485687
134,28,0.2231166511774063,0.21629582345485687
134,28,0.21992681920528412,0.21629582345485687
134,28,0.2243528813123703,0.21629582345485687
134,28,0.223567396402359,0.21629582345485687
134,28,0.22256937623023987,0.21629582345485687
134,28,0.2236788421869278,0.21629582345485687
134,28,0.22218060493469238,0.21629582345485687
134,28,0.22250321507453918,0.21629582345485687
134,29,0.2542012631893158,0.24888385832309723
134,56,0.6083647012710571,0.5946254134178162
134,56,0.5905664563179016,0.5946254134178162
134,56,0.5967509746551514,0.5946254134178162
134,56,0.5956575274467468,0.5946254134178162
134,56,0.593033492565155,0.5946254134178162
134,56,0.5932732820510864,0.5946254134178162
134,56,0.5942261219024658,0.5946254134178162
134,56,0.593974769115448,0.5946254134178162
134,56,0.5940490365028381,0.5946254134178162
134,56,0.5946592688560486,0.5946254134178162
134,56,0.5944068431854248,0.5946254134178162
134,63,0.3312285840511322,0.33021411299705505
134,63,0.3353353440761566,0.33021411299705505
134,63,0.3362639248371124,0.33021411299705505
134,62,0.23575690388679504,0.2343873828649521
134,53,0.38411298394203186,0.3818778693675995
134,53,0.3906697928905487,0.3818778693675995
134,53,0.38921669125556946,0.3818778693675995
134,17,0.13533571362495422,0.13641873002052307
