epoch,train_loss,train_auc,val_loss,val_auc,val_accuracy,monotonicity_violation_rate,negative_gain_rate,bounds_violation_rate,mastery_correlation,gain_correlation,main_loss_share,constraint_loss_share,alignment_loss_share,lag_loss_share,retention_loss_share
1,0.536934670852256,0.6941952591233607,0.5154104488236564,0.7177893673982293,0.7510438057791317,0.0,0.0,0.0,0.11105586413552167,0.007931801612555883,0.9838113889037784,0.01618861327293434,-0.005553207127460545,0.0,0.0
2,0.5187057471337096,0.7244631198960132,0.5098750603442289,0.7250079897204291,0.7538954150405357,0.0,0.0,0.0,0.1035182332584719,0.0085595049631516,0.990820212042369,0.00917979205093893,-0.02268702350840174,0.0,0.0
3,0.507576567521367,0.7368756253630886,0.5096229716223113,0.7257377349250834,0.7534769194834013,0.0,0.0,0.0,0.10984524729117279,0.01811547533565849,0.9967532767448375,0.0032467258030253812,-0.044008879885463176,0.0,0.0
4,0.494828149753531,0.7470997152333407,0.5110762399070117,0.7238445624366929,0.7524550117276081,0.0,0.0,0.0,0.10119588679286837,0.005008106931796875,1.0080927268001785,-0.008092732046690808,-0.0719116390735609,0.0,0.0
5,0.47734542152424553,0.7586408072915973,0.5164649474377535,0.7175798558622267,0.7502652093937654,0.0,0.0,0.0,0.08437370801400611,0.005283719069333942,1.0274565030702203,-0.02745650547617263,-0.10959193459158705,0.0,0.0
6,0.47216681155516077,0.7745601340220462,0.5295453308796396,0.7063838970900855,0.7408636580404675,0.0,0.0,0.0,0.12612482832314068,0.00560632129545961,1.0126199458091931,-0.012619942232222342,-0.11183074972417424,0.0,0.0
7,0.4448911041175763,0.7960327459358584,0.5545618011026966,0.6915044977679005,0.7289414008895464,0.0,0.0,0.0,0.1444819154260097,0.02444032721307685,1.033951502427991,-0.033951497959238505,-0.1566705660898037,0.0,0.0
8,0.432245786171503,0.8229700564681599,0.5958327760501784,0.679265453697131,0.7321725758888165,0.0,0.0,0.0,0.13674532715112653,0.028324278555513036,1.0046218693446811,-0.00462186787105958,-0.14890712049982774,0.0,0.0
9,0.41531724309056534,0.8515171399985015,0.649856584412711,0.6715821468111431,0.7334280625602195,0.0,0.0,0.0,0.13207639104303937,0.06412635943805926,0.9699522515661743,0.030047750106938987,-0.12018728890475933,0.0,0.0
10,0.3786841593875786,0.8881889376985767,0.6301940837684943,0.666362277739357,0.7098171271739872,0.0,0.0,0.0,0.14129694046212224,0.07169829336546084,0.9368231716351971,0.06317682285990292,-0.1016207921627508,0.0,0.0
11,0.34787859933672793,0.9108227283793426,0.682667673850546,0.6590990456418909,0.7078122414816689,0.0,0.0,0.0,0.12931252497120846,0.06920956291221488,0.9186657960411224,0.08133420265498137,-0.09592661870933233,-0.002112599337654985,0.0
12,0.3203122220508793,0.9248443047170586,0.7409638336726597,0.6491768463589114,0.6990335672366641,0.0,0.0,0.0,0.12530760453813672,0.071118236801165,0.9194677050119976,0.08053229751892338,-0.10635348142421987,-0.007942554902711957,0.0
