epoch,train_loss,train_auc,val_loss,val_auc,val_accuracy,monotonicity_violation_rate,negative_gain_rate,bounds_violation_rate,mastery_correlation,gain_correlation,main_loss_share,constraint_loss_share,alignment_loss_share,lag_loss_share,retention_loss_share
1,0.5486832678009191,0.69212270084468,0.5155042063216774,0.7167513261517204,0.7502652093937654,0.0,0.0,0.0,-0.013205818183087165,0.06342835881858719,0.9695583922183769,0.030441609853324923,-0.012319683902591898,0.0,0.0
2,0.5247521306257792,0.7238254153532099,0.5115525315002519,0.7243554161240536,0.7531460160196206,0.0,0.0,0.0,-0.012947032443578275,0.05304874014758557,0.9801008653209429,0.019899134311225846,-0.042188967024521226,0.0,0.0
3,0.5152471057800432,0.7369460214961747,0.5102283930291935,0.7250994998947569,0.7541192615013285,0.0,0.0,0.0,-0.02409546496812982,0.05354348074619881,0.9817986055538103,0.01820139480207566,-0.0748710758637932,0.0,0.0
4,0.5022267887629376,0.749839041457278,0.5157373133970766,0.720214349826066,0.7507226347701681,0.0,0.0,0.0,-0.002004012538131544,0.06180608853458092,0.9896865456800564,0.010313447940085282,-0.11582618762926715,0.0,0.0
5,0.48760086622262866,0.7687371445537202,0.528009930435492,0.7098070171126986,0.7439196488530302,0.0,0.0,0.0,0.012966896331882104,0.04498027785814982,0.9908279169909795,0.009172084236177222,-0.12043329860450196,0.0,0.0
6,0.4449368713742093,0.7946536334181162,0.5547931942404533,0.6935824578335198,0.7334767248343049,0.0,0.0,0.0,0.01641786331809266,0.04967881589715595,1.0381376443513668,-0.03814300101038845,-0.18041129165105887,0.0,5.349202370753583e-06
7,0.41538561286086245,0.8284721741384793,0.5822231860793367,0.6786768099330669,0.7297491946393639,0.0,0.0,0.0,0.032351839749402596,0.0965884816914813,1.0346888465088249,-0.03472565368262245,-0.17954512682721382,-0.007605223304579398,3.6810850691978044e-05
8,0.3796049798090841,0.85675069320473,0.6251126175024071,0.6688863355576373,0.7344402378611957,0.0,0.0,0.0,-0.0006853258808358101,0.08833476035182661,1.0484497052990036,-0.0484834613778252,-0.20014677902145758,-0.015513623309318209,3.377010873932772e-05
9,0.34130700032945743,0.8824654915984756,0.667314271537625,0.6603183387769638,0.7188293803346018,0.0,0.0,0.0,0.018414785780718194,0.06309405987679312,1.0674538562041045,-0.0674802231984562,-0.23322909304417663,-0.019899846188444148,2.6327415632517993e-05
10,0.27806775665653805,0.9201122104392054,0.7295217149111689,0.6490502608229869,0.7060117373405094,0.0,0.0,0.0,0.04218914781630218,0.07088074932663173,1.0950483067342023,-0.0950483022222392,-0.2955823095578537,-0.02708167581626786,0.0
11,0.2516006960924425,0.9411417565072084,0.8357169129410569,0.6362646386931846,0.7062745136205705,0.0,0.0,0.0,0.03449825417548358,0.06606762117481844,1.0427155188668384,-0.0427771091786818,-0.2626188874661156,-0.031055355428447874,6.159887911209187e-05
12,0.225719738886764,0.9528394789503368,0.9268522615335426,0.6280497415705919,0.7093986316168527,0.0,0.0,0.0,0.01563374245362199,0.0697280372165816,1.0437176232508962,-0.04374938765050227,-0.28751719621735955,-0.03525077272869155,3.177581009936408e-05
