student_id,skill_id,idkt_rate,bkt_rate
134,57,0.040234100073575974,0.044857531785964966
134,57,0.04028807207942009,0.044857531785964966
134,61,0.32682737708091736,0.3241029381752014
134,61,0.32789888978004456,0.3241029381752014
134,61,0.3323511481285095,0.3241029381752014
134,61,0.32845014333724976,0.3241029381752014
134,61,0.333883672952652,0.3241029381752014
134,61,0.3330783247947693,0.3241029381752014
134,2,0.3340233564376831,0.3265661895275116
134,2,0.3356192409992218,0.3265661895275116
134,2,0.3385443687438965,0.3265661895275116
134,79,0.07134813815355301,0.06960131973028183
134,79,0.06933043152093887,0.06960131973028183
134,79,0.06812997907400131,0.06960131973028183
134,78,0.8183558583259583,0.8212118744850159
134,78,0.8248244524002075,0.8212118744850159
134,78,0.8219321966171265,0.8212118744850159
134,78,0.8221654295921326,0.8212118744850159
134,62,0.24263477325439453,0.2343873828649521
134,62,0.24305471777915955,0.2343873828649521
134,62,0.24068674445152283,0.2343873828649521
134,63,0.3386539816856384,0.33021411299705505
134,63,0.34273916482925415,0.33021411299705505
134,63,0.3396359980106354,0.33021411299705505
134,63,0.33770880103111267,0.33021411299705505
134,63,0.33854085206985474,0.33021411299705505
134,63,0.3377821147441864,0.33021411299705505
134,33,0.1632501780986786,0.16700245440006256
134,5,0.05563172325491905,0.06117602437734604
134,5,0.05923578515648842,0.06117602437734604
134,5,0.06061455234885216,0.06117602437734604
134,5,0.060367703437805176,0.06117602437734604
134,33,0.17053234577178955,0.16700245440006256
134,33,0.1641475111246109,0.16700245440006256
134,33,0.16775591671466827,0.16700245440006256
134,33,0.16868856549263,0.16700245440006256
134,33,0.16770672798156738,0.16700245440006256
134,33,0.16849090158939362,0.16700245440006256
134,33,0.16917194426059723,0.16700245440006256
134,33,0.16871066391468048,0.16700245440006256
134,33,0.16942071914672852,0.16700245440006256
134,33,0.16894616186618805,0.16700245440006256
134,33,0.16881170868873596,0.16700245440006256
134,33,0.16866135597229004,0.16700245440006256
134,33,0.16882354021072388,0.16700245440006256
134,33,0.1688835471868515,0.16700245440006256
134,69,0.2877829074859619,0.27611786127090454
134,69,0.27687951922416687,0.27611786127090454
134,69,0.2846291661262512,0.27611786127090454
134,69,0.28466615080833435,0.27611786127090454
134,37,0.17130056023597717,0.1670113354921341
134,37,0.16937756538391113,0.1670113354921341
134,37,0.1703426092863083,0.1670113354921341
134,30,0.5971677899360657,0.5920491218566895
134,30,0.5911134481430054,0.5920491218566895
134,30,0.5930292010307312,0.5920491218566895
134,28,0.2279612123966217,0.21629582345485687
134,28,0.22409214079380035,0.21629582345485687
134,28,0.2249695360660553,0.21629582345485687
134,28,0.22339758276939392,0.21629582345485687
134,28,0.22438591718673706,0.21629582345485687
134,28,0.22263289988040924,0.21629582345485687
134,28,0.22390127182006836,0.21629582345485687
134,28,0.22177524864673615,0.21629582345485687
134,28,0.2211434543132782,0.21629582345485687
134,29,0.2563154995441437,0.24888385832309723
134,56,0.5953065156936646,0.5946254134178162
134,56,0.5929298400878906,0.5946254134178162
134,56,0.5938946008682251,0.5946254134178162
134,56,0.5936343669891357,0.5946254134178162
134,56,0.5934821367263794,0.5946254134178162
134,56,0.5951948165893555,0.5946254134178162
134,56,0.59505695104599,0.5946254134178162
134,56,0.5944279432296753,0.5946254134178162
134,56,0.595953643321991,0.5946254134178162
134,56,0.5948689579963684,0.5946254134178162
134,56,0.5957328081130981,0.5946254134178162
134,63,0.34108462929725647,0.33021411299705505
134,63,0.34491485357284546,0.33021411299705505
134,63,0.3444121181964874,0.33021411299705505
134,62,0.24554060399532318,0.2343873828649521
134,53,0.38741210103034973,0.3818778693675995
134,53,0.38709309697151184,0.3818778693675995
134,53,0.38430020213127136,0.3818778693675995
134,17,0.13615882396697998,0.13641873002052307
134,17,0.13373155891895294,0.13641873002052307
134,17,0.13222761452198029,0.13641873002052307
134,7,0.10842010378837585,0.10710461437702179
134,7,0.10742469877004623,0.10710461437702179
134,7,0.10708702355623245,0.10710461437702179
134,0,0.0916018858551979,0.09046392887830734
134,0,0.09130315482616425,0.09046392887830734
134,0,0.09125665575265884,0.09046392887830734
134,5,0.05620552971959114,0.06117602437734604
134,5,0.058866288512945175,0.06117602437734604
134,5,0.05855423957109451,0.06117602437734604
134,5,0.05959025025367737,0.06117602437734604
134,5,0.061283551156520844,0.06117602437734604
134,5,0.061025626957416534,0.06117602437734604
134,5,0.060578569769859314,0.06117602437734604
134,5,0.05977024883031845,0.06117602437734604
134,5,0.060388751327991486,0.06117602437734604
134,5,0.05944320559501648,0.06117602437734604
134,60,0.18152973055839539,0.17813600599765778
134,11,0.1434531807899475,0.14118660986423492
134,11,0.14185218513011932,0.14118660986423492
134,77,0.13428963720798492,0.1351001113653183
134,77,0.13635478913784027,0.1351001113653183
134,77,0.13525386154651642,0.1351001113653183
134,9,0.763080894947052,0.7682290077209473
134,9,0.7669577598571777,0.7682290077209473
134,9,0.7695443034172058,0.7682290077209473
134,8,0.3276335299015045,0.32157808542251587
134,8,0.32910048961639404,0.32157808542251587
134,8,0.32817983627319336,0.32157808542251587
134,75,0.14458990097045898,0.1438388228416443
134,75,0.1471668928861618,0.1438388228416443
134,75,0.15004746615886688,0.1438388228416443
134,75,0.14895877242088318,0.1438388228416443
134,75,0.14546002447605133,0.1438388228416443
134,10,0.10593875497579575,0.10694463551044464
134,10,0.11231569945812225,0.10694463551044464
134,10,0.10991771519184113,0.10694463551044464
134,10,0.1065896525979042,0.10694463551044464
134,29,0.26544275879859924,0.24888385832309723
134,29,0.25989222526550293,0.24888385832309723
134,29,0.2544284164905548,0.24888385832309723
134,62,0.24046415090560913,0.2343873828649521
134,62,0.23966100811958313,0.2343873828649521
134,62,0.23733316361904144,0.2343873828649521
134,62,0.23794499039649963,0.2343873828649521
134,62,0.23886877298355103,0.2343873828649521
134,62,0.24289724230766296,0.2343873828649521
134,78,0.8235865831375122,0.8212118744850159
134,78,0.8158328533172607,0.8212118744850159
134,78,0.8192280530929565,0.8212118744850159
134,78,0.8210594058036804,0.8212118744850159
134,79,0.0672769621014595,0.06960131973028183
134,79,0.06945642083883286,0.06960131973028183
134,79,0.07090892642736435,0.06960131973028183
134,79,0.06965237110853195,0.06960131973028183
134,79,0.07006526738405228,0.06960131973028183
134,2,0.3363746106624603,0.3265661895275116
134,2,0.3330780863761902,0.3265661895275116
134,2,0.33519452810287476,0.3265661895275116
134,2,0.3351304829120636,0.3265661895275116
134,2,0.3367452323436737,0.3265661895275116
134,2,0.3367162048816681,0.3265661895275116
134,61,0.3356519639492035,0.3241029381752014
134,61,0.3338760733604431,0.3241029381752014
134,61,0.3337754011154175,0.3241029381752014
134,61,0.33271023631095886,0.3241029381752014
134,61,0.33535224199295044,0.3241029381752014
134,61,0.33517590165138245,0.3241029381752014
134,57,0.04358262941241264,0.044857531785964966
134,57,0.04474223777651787,0.044857531785964966
134,57,0.04307936504483223,0.044857531785964966
134,57,0.04133453220129013,0.044857531785964966
134,57,0.04260190948843956,0.044857531785964966
134,57,0.04419276490807533,0.044857531785964966
134,57,0.04417714849114418,0.044857531785964966
134,57,0.0442289374768734,0.044857531785964966
134,12,0.15485580265522003,0.1572210043668747
134,12,0.16213136911392212,0.1572210043668747
134,12,0.1614089459180832,0.1572210043668747
134,5,0.05849836766719818,0.06117602437734604
134,5,0.058359041810035706,0.06117602437734604
134,5,0.058298271149396896,0.06117602437734604
134,5,0.05822467803955078,0.06117602437734604
134,5,0.05946538597345352,0.06117602437734604
134,5,0.05845445394515991,0.06117602437734604
134,5,0.059486545622348785,0.06117602437734604
134,5,0.05863729491829872,0.06117602437734604
134,5,0.059353433549404144,0.06117602437734604
134,5,0.058687373995780945,0.06117602437734604
134,5,0.05809712037444115,0.06117602437734604
134,65,0.2336040437221527,0.2209116369485855
134,65,0.23009398579597473,0.2209116369485855
134,65,0.22885772585868835,0.2209116369485855
134,5,0.05930352583527565,0.06117602437734604
134,5,0.058770790696144104,0.06117602437734604
134,5,0.0583978034555912,0.06117602437734604
134,33,0.17182250320911407,0.16700245440006256
134,11,0.1397896409034729,0.14118660986423492
134,11,0.14338389039039612,0.14118660986423492
134,11,0.14205805957317352,0.14118660986423492
134,5,0.0598381906747818,0.06117602437734604
134,5,0.05821271613240242,0.06117602437734604
134,5,0.0580853670835495,0.06117602437734604
134,5,0.05802592262625694,0.06117602437734604
134,5,0.057992976158857346,0.06117602437734604
134,5,0.05797319486737251,0.06117602437734604
134,33,0.17207467555999756,0.16700245440006256
134,18,0.35979607701301575,0.34651556611061096
134,18,0.3592548966407776,0.34651556611061096
134,18,0.35934966802597046,0.34651556611061096
134,18,0.3601118326187134,0.34651556611061096
134,57,0.04504043608903885,0.044857531785964966
134,57,0.04244590178132057,0.044857531785964966
134,5,0.05818724259734154,0.06117602437734604
134,5,0.05673973262310028,0.06117602437734604
134,5,0.056925222277641296,0.06117602437734604
134,5,0.05966677516698837,0.06117602437734604
134,5,0.058449383825063705,0.06117602437734604
134,5,0.05726069211959839,0.06117602437734604
134,5,0.05709961801767349,0.06117602437734604
134,5,0.05968797206878662,0.06117602437734604
134,5,0.05838216841220856,0.06117602437734604
134,5,0.05957238748669624,0.06117602437734604
134,33,0.17064718902111053,0.16700245440006256
134,33,0.17460674047470093,0.16700245440006256
134,33,0.17127948999404907,0.16700245440006256
134,60,0.18423126637935638,0.17813600599765778
134,60,0.1785772740840912,0.17813600599765778
134,60,0.17937161028385162,0.17813600599765778
134,5,0.05982360243797302,0.06117602437734604
134,5,0.059318650513887405,0.06117602437734604
134,5,0.05893061310052872,0.06117602437734604
134,5,0.0588117316365242,0.06117602437734604
134,5,0.05964350327849388,0.06117602437734604
134,5,0.059164728969335556,0.06117602437734604
134,5,0.058385446667671204,0.06117602437734604
134,5,0.05937575176358223,0.06117602437734604
134,5,0.0597657784819603,0.06117602437734604
134,65,0.2199726104736328,0.2209116369485855
134,65,0.2255704551935196,0.2209116369485855
134,65,0.22340351343154907,0.2209116369485855
134,69,0.27988213300704956,0.27611786127090454
134,69,0.2802904546260834,0.27611786127090454
134,69,0.28072184324264526,0.27611786127090454
134,92,0.5163410305976868,0.515701174736023
134,92,0.5302386283874512,0.515701174736023
134,92,0.5292365550994873,0.515701174736023
134,47,0.24069611728191376,0.23531004786491394
134,47,0.23618662357330322,0.23531004786491394
134,47,0.2377839833498001,0.23531004786491394
134,0,0.08804161101579666,0.09046392887830734
134,0,0.0894460380077362,0.09046392887830734
134,0,0.0904521644115448,0.09046392887830734
134,93,0.3938090205192566,0.3952508568763733
134,93,0.3810104429721832,0.3952508568763733
134,93,0.393216609954834,0.3952508568763733
134,42,0.38808149099349976,0.38307443261146545
134,42,0.391544371843338,0.38307443261146545
134,42,0.3924652934074402,0.38307443261146545
134,73,0.2871021628379822,0.27885332703590393
134,73,0.29143232107162476,0.27885332703590393
134,73,0.2883533239364624,0.27885332703590393
866,40,0.24606651067733765,0.24636997282505035
866,40,0.24633756279945374,0.24636997282505035
1200,59,0.5038911700248718,0.49285104870796204
1200,59,0.49413666129112244,0.49285104870796204
1200,59,0.5015936493873596,0.49285104870796204
1200,59,0.5041887760162354,0.49285104870796204
1200,84,0.18653851747512817,0.18968158960342407
1200,84,0.18549878895282745,0.18968158960342407
1200,84,0.1860029250383377,0.18968158960342407
1200,83,0.8165358304977417,0.8058865070343018
1200,83,0.8165045976638794,0.8058865070343018
1200,83,0.8174787163734436,0.8058865070343018
1200,85,0.2608569264411926,0.25744786858558655
1200,85,0.25594788789749146,0.25744786858558655
1200,85,0.25496816635131836,0.25744786858558655
1200,85,0.25436076521873474,0.25744786858558655
1200,85,0.25408148765563965,0.25744786858558655
1200,35,0.1959937959909439,0.19084800779819489
1200,35,0.199361190199852,0.19084800779819489
1200,35,0.19777150452136993,0.19084800779819489
1200,35,0.1976439207792282,0.19084800779819489
1200,35,0.19759990274906158,0.19084800779819489
1200,95,0.6923398375511169,0.681310772895813
1200,95,0.6985957622528076,0.681310772895813
1200,95,0.6997095346450806,0.681310772895813
1200,74,0.1652332842350006,0.16172175109386444
1200,74,0.1610293835401535,0.16172175109386444
1200,3,0.709068775177002,0.709638237953186
1200,3,0.7143181562423706,0.709638237953186
1200,3,0.7151376605033875,0.709638237953186
1200,76,0.18384212255477905,0.1816294640302658
1200,76,0.17812487483024597,0.1816294640302658
1200,76,0.17803852260112762,0.1816294640302658
1200,74,0.1589178889989853,0.16172175109386444
1200,74,0.15727701783180237,0.16172175109386444
1200,74,0.16208578646183014,0.16172175109386444
439,21,0.20408545434474945,0.2001069188117981
439,21,0.2045857459306717,0.2001069188117981
439,21,0.20201623439788818,0.2001069188117981
439,20,0.19695483148097992,0.19008883833885193
439,20,0.1976005882024765,0.19008883833885193
439,20,0.19307681918144226,0.19008883833885193
439,20,0.19127479195594788,0.19008883833885193
439,20,0.19309140741825104,0.19008883833885193
439,20,0.19129161536693573,0.19008883833885193
439,20,0.19296514987945557,0.19008883833885193
439,20,0.19378386437892914,0.19008883833885193
439,5,0.061479002237319946,0.06117602437734604
439,5,0.06172653287649155,0.06117602437734604
439,5,0.059043753892183304,0.06117602437734604
439,51,0.2382722795009613,0.23673731088638306
439,51,0.24043458700180054,0.23673731088638306
439,51,0.23921926319599152,0.23673731088638306
439,51,0.24433477222919464,0.23673731088638306
439,51,0.2415228933095932,0.23673731088638306
439,51,0.24432705342769623,0.23673731088638306
439,51,0.24068282544612885,0.23673731088638306
439,51,0.24175189435482025,0.23673731088638306
439,51,0.23958979547023773,0.23673731088638306
