epoch,train_loss,train_auc,val_loss,val_auc,val_accuracy,monotonicity_violation_rate,negative_gain_rate,bounds_violation_rate,mastery_correlation,gain_correlation,main_loss_share,constraint_loss_share,alignment_loss_share,lag_loss_share,retention_loss_share
1,0.9821516704682859,0.6848466367913832,0.5165192150339788,0.7154186451683396,0.7499829682040701,0.0,0.0,0.0,0.019217238163876216,0.11429820055641086,0.5425418122318951,0.45745818585333725,-0.00023481034656998716,0.0,0.0
2,0.9619370726723745,0.7220089772777414,0.5107991385216616,0.7240143373148267,0.7530973537455352,0.0,0.0,0.0,0.029630851416967356,0.06127202004902233,0.5359383200981552,0.4640616818990566,-0.0047394858019670395,0.0,0.0
3,0.9800391299119268,0.7365049417698881,0.5102394618550126,0.7251750165889191,0.7539830071338893,0.0,0.0,0.0,0.03241166688890829,0.04504218857296196,0.5165301343554263,0.4834698659572343,-0.014930700456255306,0.0,0.0
4,0.9991785840666974,0.7482027356988105,0.5133382489486616,0.7215438534925689,0.7527469853721204,0.0,0.0,0.0,0.02749696131280696,0.033022559866830996,0.49864664903231354,0.5013533439746102,-0.02676143184939726,0.0,0.0
5,1.0120498581253803,0.7625189148729156,0.5217034719428237,0.7135812262168288,0.7502068146648629,0.0,0.0,0.0,0.026057628905089333,0.039665730678637164,0.48192238402893367,0.5180776133963187,-0.04339132289442756,0.0,0.0
6,1.0158569599680332,0.7820480466281693,0.5364180201170395,0.701748288070287,0.7450972758858967,0.0,0.0,0.0,0.02330689451322705,0.02967703637414246,0.4650175096561938,0.5349824913318442,-0.06548815786787303,0.0,0.0
7,1.0099697174803581,0.8061586506115154,0.5576523226134631,0.6873490054660736,0.7415449298776631,0.0,0.0,0.0,0.020615920467882687,0.023262650671171246,0.4468175284166241,0.5531824719656055,-0.09320694448354229,0.0,0.0
8,1.0165281230921572,0.8342993344253409,0.5871761952127729,0.6723847198131879,0.7322893653466214,0.0,0.0,0.0,0.019483122724508008,0.0355498471116633,0.4163008134663782,0.5836991909768567,-0.10126659943371252,0.0,0.0
9,0.9992178224529009,0.8587963761018438,0.6301991671931987,0.654908792508208,0.6962598176137967,0.0,0.0,0.0,0.018004605404656884,0.02472211496384502,0.39534695283119137,0.6046530483664708,-0.07985413742803077,0.0,0.0
10,0.9390373832203563,0.8916556861711489,0.6688064932823181,0.6559268545891472,0.7170191437386252,0.0,0.0,0.0,0.020273179104058157,0.01681812648193634,0.37407000051175004,0.6259299963638724,-0.09313254658902287,0.0,0.0
11,0.9202938947652906,0.9133441696999414,0.7169385528077885,0.6462751200950657,0.7076273248401445,0.0,0.0,0.0,0.0196817493672155,0.015864168827236142,0.3436643565603714,0.6563356418036754,-0.0703961679081686,-0.0006280180209795453,0.0
12,0.8854005599268977,0.9278449009466869,0.752726851677408,0.6424158480605295,0.6962890149782479,0.0,0.0,0.0,0.01975252729943438,0.006109923403479716,0.327057599600954,0.6729424012928595,-0.07505627779424703,-0.0017855950474206731,0.0
