epoch,train_loss,train_auc,val_loss,val_auc,val_accuracy,monotonicity_violation_rate,negative_gain_rate,bounds_violation_rate,mastery_correlation,gain_correlation,main_loss_share,constraint_loss_share,alignment_loss_share,lag_loss_share,retention_loss_share
1,0.5454977435769195,0.6934447620044331,0.5163901417839284,0.7172561781584331,0.7508880865020584,0.0,0.0,0.0,0.12103864898437619,0.03169946458629697,0.9690374936826396,0.030962506670995465,-0.004661071194826577,0.0,0.0
2,0.5325006099871403,0.7243417817441636,0.5100577431065696,0.7247140975150865,0.7538856825857186,0.0,0.0,0.0,0.09830960591740381,0.04644860001064472,0.9652329183284551,0.034767078749058995,-0.02154494686553805,0.0,0.0
3,0.5276459302618096,0.7367028372269856,0.5094247010289407,0.7258355901273248,0.7543139105976701,0.0,0.0,0.0,0.10678577341004532,0.025995745557810736,0.9589200088238647,0.04107998862458323,-0.042285363925045116,0.0,0.0
4,0.5218359951528243,0.7468092498930861,0.5111457754154595,0.723845797649417,0.7528929721943766,0.0,0.0,0.0,0.08370348059835674,0.017722759135902492,0.9564671330125878,0.043532864305733165,-0.06809624099226992,0.0,0.0
5,0.5105178998541956,0.7582538030752876,0.5160533767573687,0.7180615947359318,0.7490194551771794,0.0,0.0,0.0,0.10410209530915973,0.03755746097244467,0.9613088496262452,0.03869114878578888,-0.10342738078434607,0.0,0.0
6,0.5122209767294671,0.7742797811906365,0.5280272078757383,0.7074048904305723,0.7411361667753458,0.0,0.0,0.0,0.14068005532939107,0.02308682487403411,0.9340050624045543,0.06599494189130757,-0.10339810978564708,0.0,0.0
7,0.49088587801073497,0.7963247342551953,0.5438250108641021,0.694915473543539,0.7353550886140011,0.0,0.0,0.0,0.12391619114376798,0.0201915639068507,0.9365703001203766,0.06342969641939365,-0.14263015462239909,0.0,0.0
8,0.4845837973868909,0.823507264559978,0.5695106788557402,0.6821898728999851,0.7222649368850305,0.0,0.0,0.0,0.11624923929066587,0.020628561235299603,0.8951415801153292,0.10485841673792967,-0.1336406042465403,0.0,0.0
9,0.468377247529944,0.8514133057748846,0.6237002842280329,0.6655325098604827,0.7223914587976525,0.0,0.0,0.0,0.10856174820441881,0.05735487790068221,0.8604518258233445,0.13954817714380577,-0.10727222561785629,0.0,0.0
10,0.4342253716189627,0.8870995247692166,0.639410739042321,0.6649000683842334,0.7181286435877722,0.0,0.0,0.0,0.13302632976082882,0.0592561588928331,0.8224745671918084,0.17752206237504928,-0.08863869924462586,0.0,3.3854964836649358e-06
11,0.4029262195597041,0.909866246395874,0.6804169392099186,0.656193640586969,0.710916894568317,0.0,0.0,0.0,0.12954882523259637,0.06928933148801392,0.7980428886223049,0.2019571054375238,-0.08294462168985162,-0.001828051700933002,0.0
12,0.37277594872706915,0.9253074132317994,0.7234495233516304,0.6487459063781857,0.7080166230328275,0.0,0.0,0.0,0.12857895730669475,0.06009925770918561,0.7882523859476706,0.21174761620116422,-0.09165604524214203,-0.006469164579806751,0.0
