epoch,train_loss,valid_auc,valid_acc,train_l_sup,train_l_ref,train_l_init,train_l_rate,train_l_rasch,train_l_gap,train_l_student
1,0.6203464407777092,0.729418524560105,0.6702441557976367,0.6203460606132358,0.0,0.0,0.0,0.03801644247156984,2.9416997446150474e-09,2.943131343314283e-09
2,0.6027664129091594,0.7378781504788258,0.6765036424122755,0.6027629168224338,0.0,0.0,0.0,0.3495363580553155,3.628511346361943e-05,3.603881733923979e-05
3,0.5968638902521279,0.742895835018914,0.6798438262567106,0.59685109144996,0.0,0.0,0.0,1.2796402228505988,0.0001051531592996693,0.0001348806870258781
4,0.5928577639993543,0.7471854398466653,0.683546684218303,0.5928245686184578,0.0,0.0,0.0,3.319004477952656,0.00021594188055084823,0.00031773752217352584
5,0.5888536754174601,0.7517617127319839,0.6876659457958906,0.5887842327245336,0.0,0.0,0.0,6.94326770682084,0.0003833519896847735,0.000618415476913613
6,0.5838203003482999,0.7585924912731878,0.6944179528165451,0.5836960992220596,0.0,0.0,0.0,12.418418537942987,0.0006283338561556057,0.001066089909842336
7,0.5769418541036876,0.766453700936799,0.7014609946225726,0.5767460657481709,0.0,0.0,0.0,19.57614698911968,0.0010114784861032509,0.0016775651540803281
8,0.5696886188518949,0.7722288654738482,0.7063100818927112,0.5694192970653917,0.0,0.0,0.0,26.92812345404374,0.0016187550904425351,0.0024372446730634885
9,0.5635769497276139,0.7764619399915049,0.7087682064645542,0.5632404708243002,0.0,0.0,0.0,33.64201108029014,0.00250951784393309,0.003370567148943481
10,0.5586684909845382,0.7799851831119665,0.7120994353925164,0.5582734538318931,0.0,0.0,0.0,39.49553387290553,0.0036698581283225824,0.004512426075770667
11,0.5552244441684892,0.7825339924748376,0.7137829596894435,0.5547813105692602,0.0,0.0,0.0,44.30240374113384,0.005115827927856069,0.005841354979202152
12,0.5522656518921165,0.7841244215525118,0.7144142813007912,0.5517845189403737,0.0,0.0,0.0,48.099243525454874,0.006717269254946395,0.00733555504856141
13,0.5499978311773255,0.785521863510861,0.7153769348216404,0.5494856374206328,0.0,0.0,0.0,51.20189614546926,0.008487025795406417,0.008993880548759511
14,0.5479378436142194,0.7869315772555991,0.7161963096789215,0.5473996422782057,0.0,0.0,0.0,53.79908077842311,0.010352852450389612,0.010701277381495426
15,0.5465840021494771,0.7873591531793007,0.716482867006058,0.5460242638913076,0.0,0.0,0.0,55.94908527575041,0.0122757615913686,0.012466112073314817
16,0.5452090290029774,0.7882752168930975,0.7176738708969692,0.544631343000769,0.0,0.0,0.0,57.740060946815895,0.014233337955451326,0.014307770632991665
17,0.5439582894519509,0.788671837883755,0.7186007047519264,0.543365469207612,0.0,0.0,0.0,59.24970140959087,0.016183481017421734,0.016141331186027903
18,0.542802639431841,0.7893260865453866,0.7194156021509709,0.5421971392269725,0.0,0.0,0.0,60.513837713944284,0.01812551194115689,0.018058802726629533
19,0.5416601549328924,0.7896111229686305,0.7201096081776297,0.5410438792192237,0.0,0.0,0.0,61.58736616435804,0.020094898838157717,0.020111945291098797
20,0.5410244747767083,0.7895038186645114,0.7201857249676503,0.5403990159494906,0.0,0.0,0.0,62.501580569618625,0.02202590372609465,0.02227806485209026
21,0.5402848970623438,0.7892961354875943,0.7200021491799535,0.5396508833813698,0.0,0.0,0.0,63.35299216822574,0.02393596734067327,0.024441563553716007
22,0.539545846622067,0.7891405308797281,0.7200827434282107,0.5389042677879062,0.0,0.0,0.0,64.10537257947419,0.025838501285761595,0.02667407372378205
23,0.5395950108194436,0.7891668176821823,0.7195902230221948,0.5389465325417788,0.0,0.0,0.0,64.7911974455181,0.027720981841220668,0.028911449877839338
24,0.5402007785341932,0.7897723260573798,0.7204185527959488,0.5395449498997201,0.0,0.0,0.0,65.52228168688322,0.02955001932813933,0.03103315186147627
25,0.5385712391090998,0.7900539478962438,0.7203110937982726,0.5379084165867419,0.0,0.0,0.0,66.21803094964278,0.03131366474063773,0.03290905356407166
26,0.537690094626665,0.7900272334256278,0.7206424257077743,0.5370219050053551,0.0,0.0,0.0,66.75126808568051,0.03296847687544007,0.03472759774640987
27,0.5372328138940785,0.7898618089096479,0.7205573540012805,0.5365600899811505,0.0,0.0,0.0,67.20127856605932,0.034538292433870466,0.036576364561915396
28,0.536278300952621,0.7894494872215195,0.7201230405523392,0.5356013709289941,0.0,0.0,0.0,67.61834700734991,0.036114523001015184,0.03854223972088412
29,0.5359576700327663,0.7891996718691299,0.7195544033563027,0.5352768159338581,0.0,0.0,0.0,68.00732881646407,0.03758829018395198,0.04049441410522712
30,0.5355838160040085,0.7889222228432928,0.7194603767333361,0.5348991515452245,0.0,0.0,0.0,68.38496529428582,0.039090425834843984,0.04239197545929959
31,0.5350919044591973,0.7885598964365765,0.7188783071625899,0.5344039902253465,0.0,0.0,0.0,68.70661518699245,0.04051620937687786,0.044293881462592825
32,0.5344965483079404,0.7886462656054576,0.7196439525210329,0.5338056229645247,0.0,0.0,0.0,69.00441539162084,0.04194183626065129,0.04617887761835989
33,0.5332687755037884,0.7877227496320809,0.7186723440837106,0.5325753003851217,0.0,0.0,0.0,69.25625696684185,0.04324545293654266,0.04801093590886969
34,0.5325115101922592,0.7876443086831966,0.7184439937136486,0.531816327553085,0.0,0.0,0.0,69.42388241416529,0.044478616971326504,0.04990477299219684
35,0.5320207574157121,0.786922208638609,0.7166440555025723,0.5313239518679117,0.0,0.0,0.0,69.58306973105982,0.04569014181431971,0.05179674530303792
